iso,year,log_gdppc,bottom40_share
BEL,1995,10.358016522704943,22.5
BEL,1997,10.404005262175595,23.3
BEL,2000,10.487888362969542,21.3
BEL,2003,10.513966726265327,22.5
BEL,2004,10.544728021573649,21.8
BEL,2005,10.562179420864767,22.4
BEL,2006,10.580786963637339,22.6
BEL,2007,10.609553039325432,22.2
BEL,2008,10.60611236562133,22.6
BEL,2009,10.578817890268201,22.4
BEL,2010,10.59642382637253,22.5
BEL,2011,10.602541246025885,22.6
BEL,2012,10.598495321138124,22.9
BEL,2013,10.596832208325084,22.7
BEL,2014,10.609894273134854,22.5
BEL,2015,10.618733852262814,22.6
BEL,2016,10.625535218770558,22.7
BEL,2017,10.636319968850893,22.9
BEL,2018,10.650373645440041,23.200000000000003
BEL,2019,10.6691043191879,23.2
BEL,2020,10.615677802572218,23.9
BEL,2021,10.672228350505144,23.6
BEL,2022,10.703604002633188,23.9
BEL,2023,10.710593297044216,23.5
BFA,1994,5.841720099103872,14.299999999999999
BFA,1998,6.028937371743357,13.899999999999999
BFA,2003,6.149030205944249,15.5
BFA,2009,6.279402995752449,17.4
BFA,2014,6.437074436779726,20.0
BFA,2018,6.543181813870662,16.1
BFA,2021,6.614018330623652,18.5
BGD,1983,6.053609356779162,24.0
BGD,1985,6.083091768659131,23.8
BGD,1988,6.1177430315509165,22.8
BGD,1991,6.175187952053689,23.2
BGD,1995,6.287732058934044,21.3
BGD,2000,6.430623058110431,20.7
BGD,2005,6.6055735505548245,21.0
BGD,2010,6.849770412875309,21.4
BGD,2016,7.169989468534807,21.0
BGD,2022,7.49795533274916,21.6
BGR,1989,8.472702299961385,25.2
BGR,1992,8.252043162981769,21.3
BGR,1994,8.26651972726252,24.9
BGR,1995,8.299583670751101,20.6
BGR,1997,8.209408754398677,24.0
BGR,2001,8.278403589312173,19.9
BGR,2003,8.416137912020812,22.5
BGR,2006,8.635880542048357,18.3
BGR,2007,8.70765673993136,18.4
BGR,2008,8.77416638254398,19.5
BGR,2009,8.74656477478822,19.3
BGR,2010,8.768581438001785,18.4
BGR,2011,8.795680042204475,19.1
BGR,2012,8.808932496747483,18.4
BGR,2013,8.82366009926138,17.9
BGR,2014,8.845254901111836,17.8
BGR,2015,8.891377567758276,16.9
BGR,2016,8.934177266972299,16.4
BGR,2017,8.974505445521666,16.7
BGR,2018,9.011254227063816,16.5
BGR,2019,9.062602837004778,16.7
BGR,2020,9.040798506308539,17.0
BGR,2021,9.122813816951695,17.1
BGR,2022,9.169347350927119,17.9
BGR,2023,9.188888426097868,17.3
BIH,2001,7.86985356136036,22.1
BIH,2004,8.027422820047768,19.5
BIH,2007,8.20660807931343,18.9
BIH,2011,8.317339634219136,19.5
BIH,2015,8.44725530758742,19.7
BIH,2021,8.698771468030062,21.2
BLR,1993,7.771693279296515,26.4
BLR,1995,7.541874395431091,22.0
BLR,1998,7.770131730485332,20.5
BLR,1999,7.808066797308288,20.2
BLR,2000,7.869158475044112,20.8
BLR,2001,7.920458745194723,21.299999999999997
BLR,2002,7.976045592962271,21.4
BLR,2003,8.051105919798575,22.1
BLR,2004,8.166331184268982,23.4
BLR,2005,8.263001957724901,22.700000000000003
BLR,2006,8.364435051602532,22.3
BLR,2007,8.451524809226617,21.799999999999997
BLR,2008,8.55210566583693,22.6
BLR,2009,8.55656277532507,22.9
BLR,2010,8.633391704349176,22.200000000000003
BLR,2011,8.68974888225533,23.1
BLR,2012,8.708249385064127,23.5
BLR,2013,8.718570835638193,23.5
BLR,2014,8.734385738447378,23.3
BLR,2015,8.694008944147766,24.0
BLR,2016,8.667542642890593,24.3
BLR,2017,8.69364701474173,24.200000000000003
BLR,2018,8.72679153118074,24.5
BLR,2019,8.743170338293512,24.3
BLR,2020,8.740654930453196,24.8
BLZ,1993,8.55001436998666,9.5
BLZ,1994,8.528519211602156,9.6
BLZ,1995,8.510764881671205,8.3
BLZ,1996,8.492010092354315,10.5
BLZ,1997,8.500116275494989,9.100000000000001
BLZ,1998,8.503389353522055,10.3
BLZ,1999,8.559019407806085,10.9
BLZ,2018,8.649555756147757,16.3
BOL,1990,7.426196914826516,15.299999999999999
BOL,1992,7.452613186123686,13.1
BOL,1997,7.582159932079648,8.4
BOL,1999,7.600374990329908,7.0
BOL,2000,7.60797253075436,6.4
BOL,2001,7.607801511730905,8.4
BOL,2002,7.615628466234788,7.8
BOL,2004,7.649688247863464,10.3
BOL,2005,7.676096525466966,8.1
BOL,2006,7.705905162842936,8.8
BOL,2007,7.733432810508475,9.7
BOL,2008,7.776220517941462,11.2
BOL,2009,7.792586630706832,11.7
BOL,2011,7.851085337706473,13.0
BOL,2012,7.885042836256124,12.4
BOL,2013,7.935055785008936,12.4
BOL,2014,7.972777145401465,12.600000000000001
BOL,2015,8.005037649739139,12.9
BOL,2016,8.031895790639762,13.0
BOL,2017,8.058379271204153,13.3
BOL,2018,8.072322806138477,14.5
BOL,2019,8.07321185107095,15.4
BOL,2020,7.9248294460835655,14.5
BOL,2021,8.010210543368496,15.7
BOL,2022,8.035357036892758,15.4
BOL,2023,8.046475865841769,15.2
BOL,2024,8.021458053429036,15.8
BRA,1981,8.70865581015581,8.9
BRA,1982,8.694130109674006,8.6
BRA,1983,8.642055763028928,8.600000000000001
BRA,1984,8.672785665297273,8.8
BRA,1985,8.727051027012639,9.4
BRA,1986,8.778677203828712,8.7
BRA,1987,8.793552729523155,8.1
BRA,1988,8.77384972889329,7.5
BRA,1989,8.786521726759775,7.0
BRA,1990,8.724185879149315,7.8
BRA,1992,8.695169129040746,10.0
BRA,1993,8.727042512232536,8.2
BRA,1995,8.79426958092092,8.3
BRA,1996,8.800976725416385,8.0
BRA,1997,8.819496612213413,8.0
BRA,1998,8.807994678755772,8.2
BRA,1999,8.798097863460962,8.4
BRA,2001,8.828059515551221,8.5
BRA,2002,8.845723024050223,8.7
BRA,2003,8.845264590674011,8.8
BRA,2004,8.889967304713018,9.4
BRA,2005,8.910527569815086,9.4
BRA,2006,8.93879933874518,9.7
BRA,2007,8.987603504325019,9.9
BRA,2008,9.027710519473555,10.3
BRA,2009,9.01749528495974,10.4
BRA,2011,9.112506257710116,10.8
BRA,2012,9.123419816967365,10.8
BRA,2013,9.144920323671,11.0
BRA,2014,9.141884083229511,11.3
BRA,2015,9.097865343318206,11.3
BRA,2016,9.05693785163387,10.7
BRA,2017,9.062797340537387,10.600000000000001
BRA,2018,9.07364240569415,10.4
BRA,2019,9.079256326487013,10.5
BRA,2020,9.040146350349604,13.2
BRA,2021,9.082419435054037,10.899999999999999
BRA,2022,9.108538496359254,11.3
BRA,2023,9.136481431933003,11.5
BRA,2024,9.166048320733326,12.0
CAN,1971,9.982417141942177,17.299999999999997
CAN,1973,10.077429071508789,18.5
CAN,1975,10.097236777883039,18.9
CAN,1977,10.164337797657922,18.9
CAN,1979,10.217739940829635,19.2
CAN,1981,10.247628849339847,19.5
CAN,1982,10.203559040139817,19.7
CAN,1984,10.266845156474842,19.4
CAN,1985,10.303996173090452,19.6
CAN,1986,10.315048679273543,20.3
CAN,1987,10.341779933367578,20.4
CAN,1988,10.371976990996458,20.7
CAN,1989,10.377139381634805,20.6
CAN,1990,10.364090196779857,20.4
CAN,1991,10.33053031089972,20.1
CAN,1992,10.327558805217251,20.3
CAN,1993,10.34279952988324,20.2
CAN,1994,10.375806888481927,20.4
CAN,1995,10.391929038407067,20.3
CAN,1996,10.39822448918927,19.9
CAN,1997,10.430197605930754,19.8
CAN,1998,10.46008875811897,19.8
CAN,1999,10.50209248550898,19.7
CAN,2000,10.542888385329666,19.6
CAN,2001,10.550603739603536,19.5
CAN,2002,10.569307379261009,19.5
CAN,2003,10.57821774951798,19.4
CAN,2004,10.599351016313625,19.4
CAN,2005,10.621480118016743,19.5
CAN,2006,10.637382024637729,19.299999999999997
CAN,2007,10.647967251281502,19.5
CAN,2008,10.647033388135789,19.3
CAN,2009,10.606002120137163,19.2
CAN,2010,10.62532862861404,19.5
CAN,2011,10.646464456840944,19.9
CAN,2012,10.653031268031413,19.3
CAN,2013,10.665489245389708,19.1
CAN,2014,10.683804585865452,19.6
CAN,2015,10.682680262531703,19.3
CAN,2016,10.681696815432375,19.9
CAN,2017,10.699629700539841,19.5
CAN,2018,10.712357621426529,20.0
CAN,2019,10.716644993442019,20.4
CAN,2020,10.654105471199319,21.7
CAN,2021,10.706368529642504,21.0
CAN,2022,10.733850085535499,20.7
CHE,1982,10.999618829035017,19.0
CHE,1992,11.103595268944622,19.7
CHE,2000,11.224353356657415,20.0
CHE,2002,11.230054389899072,20.4
CHE,2004,11.238455004433444,20.5
CHE,2006,11.295378345354818,19.4
CHE,2007,11.32550053805686,19.4
CHE,2008,11.337795177570449,19.5
CHE,2009,11.305761592759621,20.1
CHE,2010,11.327432014684732,20.3
CHE,2011,11.330291676635238,20.5
CHE,2012,11.33085212634982,20.799999999999997
CHE,2013,11.337548035912526,20.3
CHE,2014,11.350463162732629,20.3
CHE,2015,11.353520060500577,20.3
CHE,2016,11.36153524473918,20.1
CHE,2017,11.36630722298666,20.2
CHE,2018,11.391673600179173,19.9
CHE,2019,11.395631943701853,19.6
CHE,2020,11.365514403488842,19.7
CHE,2021,11.41778945244471,19.7
CHE,2022,11.444222981093114,19.700000000000003
CHL,1987,8.418175490172533,10.1
CHL,1990,8.573675022225954,10.0
CHL,1992,8.724494387010008,11.1
CHL,1994,8.808114588144447,10.2
CHL,1996,8.93659927498857,10.8
CHL,1998,9.022497675015181,10.4
CHL,2000,9.043736998669685,11.5
CHL,2003,9.119406869372144,11.9
CHL,2006,9.269704378495659,13.700000000000001
CHL,2009,9.3161776149694,14.0
CHL,2011,9.41351336106279,14.3
CHL,2013,9.48666314331262,14.4
CHL,2015,9.505538153004625,15.0
CHL,2017,9.508468631529055,15.0
CHL,2020,9.447842436877993,14.0
CHL,2022,9.566293718149335,15.7
CHL,2024,9.589935642412886,15.7
CHN,1981,6.116156295490321,22.3
CHN,1984,6.403994044968017,22.8
CHN,1987,6.681376781280893,21.4
CHN,1990,6.82131234459171,20.700000000000003
CHN,1993,7.137549804861502,19.9
CHN,1996,7.427416203886311,18.9
CHN,1999,7.638646988767542,17.0
CHN,2002,7.867359395555581,15.3
CHN,2005,8.150677895543058,15.9
CHN,2008,8.478731921413216,14.600000000000001
CHN,2010,8.659499741124039,14.299999999999999
CHN,2011,8.744442915713616,15.0
CHN,2012,8.813303154830061,15.0
CHN,2013,8.881549780556604,16.5
CHN,2014,8.947204390187988,16.7
CHN,2015,9.008876710627593,17.0
CHN,2016,9.068687551142396,17.2
CHN,2017,9.129276776150117,16.9
CHN,2018,9.18999264451763,17.2
CHN,2019,9.245349583911969,17.4
CHN,2020,9.266094744551108,18.2
CHN,2021,9.347430701068673,18.8
CHN,2022,9.378419211755894,18.7
CIV,1985,7.667654207132767,14.3
CIV,1986,7.660620600666539,17.8
CIV,1987,7.618556166617979,16.7
CIV,1988,7.591553279093246,18.1
CIV,1992,7.449912470586521,16.6
CIV,1995,7.406764020047959,16.799999999999997
CIV,1998,7.500210413092973,17.200000000000003
CIV,2002,7.3468351979224895,17.299999999999997
CIV,2008,7.282505007965388,15.0
CIV,2015,7.503685666289025,15.899999999999999
CIV,2018,7.607541907538331,18.0
CIV,2021,7.671575473933528,19.2
COL,1980,8.101832796633115,9.5
COL,1988,8.185620430741702,10.5
COL,1989,8.198660272462119,10.9
COL,1991,8.21964319754469,11.2
COL,1992,8.239486345038191,11.7
COL,1996,8.342528151552576,9.5
COL,1999,8.285794005781797,8.7
COL,2000,8.298243214136546,8.8
COL,2001,8.299163516306239,9.4
COL,2002,8.308515733738236,10.0
COL,2003,8.331869200280558,11.0
COL,2004,8.369137611599138,10.6
COL,2005,8.402292955782052,10.9
COL,2008,8.526860684740482,10.1
COL,2009,8.526543583446504,10.5
COL,2010,8.559149673592595,10.399999999999999
COL,2011,8.615607839856338,10.9
COL,2012,8.643959081011802,10.4
COL,2013,8.684537467094968,10.4
COL,2014,8.719617954543367,10.4
COL,2015,8.740099099350715,11.0
COL,2016,8.750852565595604,11.2
COL,2017,8.749839837418161,11.5
COL,2018,8.75676842867108,11.2
COL,2019,8.77027816661759,10.7
COL,2020,8.681343179480681,9.8
COL,2021,8.772946299201278,10.1
COL,2022,8.832985333472989,10.3
COL,2023,8.830159007195745,10.2
COL,2024,8.834236887367172,10.3
CRI,1981,8.686007785879898,11.600000000000001
CRI,1986,8.639892325069328,17.4
CRI,1989,8.697929378296358,13.2
CRI,1990,8.707579321171922,13.3
CRI,1991,8.70453209170455,12.8
CRI,1992,8.767242902523453,13.4
CRI,1993,8.810799186080569,13.1
CRI,1994,8.830449779507749,13.1
CRI,1995,8.84708602783741,13.3
CRI,1996,8.83706199787323,12.899999999999999
CRI,1997,8.867783015882976,13.399999999999999
CRI,1998,8.91458939715245,13.5
CRI,1999,8.934493445319093,12.8
CRI,2000,8.95241382755004,12.8
CRI,2001,8.968808025328064,11.3
CRI,2002,8.98589087591986,11.3
CRI,2003,9.012798468523023,11.899999999999999
CRI,2004,9.041392488708512,12.5
CRI,2005,9.065931713134097,12.899999999999999
CRI,2006,9.122633593956799,12.4
CRI,2007,9.188044813132949,12.7
CRI,2008,9.220776647630187,12.8
CRI,2009,9.198639754584931,12.0
CRI,2010,9.238450132413732,12.9
CRI,2011,9.269784956273197,12.399999999999999
CRI,2012,9.305788661192018,12.600000000000001
CRI,2013,9.319297354028341,12.299999999999999
CRI,2014,9.343355571154657,12.5
CRI,2015,9.368600648303643,12.7
CRI,2016,9.399673551623106,12.5
CRI,2017,9.430965994761966,12.8
CRI,2018,9.450050282876473,12.8
CRI,2019,9.468388678338293,12.8
CRI,2020,9.419160709731832,12.1
CRI,2021,9.493054244646686,12.5
CRI,2022,9.541932589325903,13.1
CRI,2023,9.584074021276846,13.2
CRI,2024,9.619326938629671,13.4
CRI,2025,9.659439779385993,13.7
CYP,2004,10.118584283608284,21.8
CYP,2005,10.15157170398194,21.8
CYP,2006,10.180948450086756,21.6
CYP,2007,10.209382998936231,21.299999999999997
CYP,2008,10.22009277223239,21.2
CYP,2009,10.172891359187945,21.0
CYP,2010,10.169308800489862,21.4
CYP,2011,10.147952950322953,20.9
CYP,2012,10.097634100020509,20.1
CYP,2013,10.03063588477268,19.1
CYP,2014,10.015635469861357,19.4
CYP,2015,10.047086891698926,20.0
CYP,2016,10.105528996658267,20.6
CYP,2017,10.152922057315555,21.3
CYP,2018,10.202198306568011,20.9
CYP,2019,10.245911559480287,21.3
CYP,2020,10.199720655804496,21.3
CYP,2021,10.292723632616772,21.4
CYP,2022,10.357908237719556,21.4
CYP,2023,10.374179055494048,21.299999999999997
CZE,1992,9.25717547070601,27.299999999999997
CZE,1993,9.256754851177128,24.3
CZE,1996,9.388044379902533,24.4
CZE,2002,9.486454883114803,23.9
CZE,2004,9.56518798732511,23.3
CZE,2005,9.625605399742563,23.8
CZE,2006,9.687028128231754,23.8
CZE,2007,9.734627552346243,24.299999999999997
CZE,2008,9.7521207377691,24.4
CZE,2009,9.697250802198612,24.2
CZE,2010,9.721121901720869,23.9
CZE,2011,9.73662299844166,23.9
CZE,2012,9.727487210043492,24.1
CZE,2013,9.72673729898426,23.9
CZE,2014,9.74788830654419,24.299999999999997
CZE,2015,9.794319729778335,24.4
CZE,2016,9.817880524099502,24.7
CZE,2017,9.86566589978201,24.9
CZE,2018,9.890231555051948,24.9
CZE,2019,9.921330413792809,24.6
CZE,2020,9.864390473398958,24.200000000000003
CZE,2021,9.922008884046004,24.1
CZE,2022,9.934373078708143,24.3
CZE,2023,9.917024878154018,24.2
DEU,1991,10.343566428172002,21.9
DEU,1992,10.355899041892014,22.200000000000003
DEU,1993,10.339547149873038,22.4
DEU,1994,10.361715683436984,21.9
DEU,1995,10.373714450697191,22.2
DEU,1996,10.381144967876951,22.5
DEU,1997,10.398055229569003,22.4
DEU,1998,10.418643356899596,22.4
DEU,1999,10.439069127989208,22.200000000000003
DEU,2000,10.46607409047185,22.3
DEU,2001,10.480620848221173,21.9
DEU,2002,10.476654398864689,21.799999999999997
DEU,2003,10.470788667642328,21.9
DEU,2004,10.482559629672282,21.7
DEU,2005,10.491943290911498,21.0
DEU,2006,10.53100925685123,21.200000000000003
DEU,2007,10.56082813498111,21.3
DEU,2008,10.571569399997207,21.5
DEU,2009,10.517061295036783,21.5
DEU,2010,10.559107749483772,21.6
DEU,2011,10.614535674088017,21.6
DEU,2012,10.617282807358228,21.1
DEU,2013,10.618515901568854,21.0
DEU,2014,10.635914726419337,21.1
DEU,2015,10.643750994955075,20.9
DEU,2016,10.657657715704788,20.8
DEU,2017,10.681515274290929,20.9
DEU,2018,10.689802961609656,20.8
DEU,2019,10.697277620874173,20.6
DEU,2020,10.65426364114353,20.4
DEU,2021,10.692195323889663,19.8
DEU,2022,10.710345747831287,19.700000000000003
DNK,1987,10.555723335488533,23.8
DNK,1992,10.60775351046787,24.700000000000003
DNK,1995,10.676566573281972,25.6
DNK,2000,10.805009526732166,25.1
DNK,2003,10.813922993772907,24.1
DNK,2004,10.83872377073826,24.4
DNK,2005,10.859290957187323,24.4
DNK,2006,10.893459118759536,24.1
DNK,2007,10.898847789083996,24.200000000000003
DNK,2008,10.888791802611369,24.3
DNK,2009,10.832416323033874,23.5
DNK,2010,10.843679350166735,23.4
DNK,2011,10.852584842339224,23.4
DNK,2012,10.848767795421312,23.3
DNK,2013,10.858429430246288,22.9
DNK,2014,10.866057920734086,23.0
DNK,2015,10.879819458138824,23.3
DNK,2016,10.9022832621249,23.1
DNK,2017,10.925956727766048,22.799999999999997
DNK,2018,10.939427547508824,23.1
DNK,2019,10.952815452764716,23.5
DNK,2020,10.93193763621599,23.4
DNK,2021,10.990580679753318,23.1
DNK,2022,10.987134160931975,22.6
DNK,2023,10.985749980450018,22.6
DOM,1986,7.907495327147015,12.5
DOM,1989,8.004726805602205,12.100000000000001
DOM,1992,8.002896986243554,12.399999999999999
DOM,1996,8.137251376347463,13.100000000000001
DOM,1997,8.205084043170112,12.5
DOM,2000,8.324361976722292,11.4
DOM,2001,8.333026165468969,12.2
DOM,2002,8.36189561307953,12.100000000000001
DOM,2003,8.333911220254402,11.5
DOM,2004,8.345695352172381,11.7
DOM,2005,8.422717568691741,12.2
DOM,2006,8.497952706400847,11.6
DOM,2007,8.557333675012996,12.8
DOM,2008,8.577144956264481,13.2
DOM,2009,8.574452067694693,12.9
DOM,2010,8.642319216205266,13.1
DOM,2011,8.661046584483083,13.3
DOM,2012,8.675955893763161,13.9
DOM,2013,8.711942864856029,13.5
DOM,2014,8.76877306832018,14.4
DOM,2015,8.824818042218277,14.3
DOM,2016,8.87874176696129,14.0
DOM,2017,8.906447583754677,16.1
DOM,2018,8.964274338056054,15.600000000000001
DOM,2019,9.00172162213943,16.1
DOM,2020,8.908677478547647,16.9
DOM,2021,9.029406464326538,17.7
DOM,2022,9.070864019724837,17.9
DOM,2023,9.083638559314252,17.2
DOM,2024,9.123523978409294,16.799999999999997
ECU,1987,8.238991974700127,11.399999999999999
ECU,1994,8.315649839551714,11.0
ECU,1995,8.318909885814428,12.0
ECU,1998,8.355154966713103,12.1
ECU,1999,8.288834297845295,9.1
ECU,2000,8.282330942924474,10.0
ECU,2003,8.347640876056564,10.6
ECU,2004,8.396208401073688,10.5
ECU,2005,8.431488994320295,10.7
ECU,2006,8.456801913123694,11.4
ECU,2007,8.458568582904595,10.9
ECU,2008,8.505100802337594,11.899999999999999
ECU,2009,8.498894143856889,12.6
ECU,2010,8.521624109159822,12.5
ECU,2011,8.586617988892254,13.4
ECU,2012,8.626918292108286,13.3
ECU,2013,8.681575078092347,13.2
ECU,2014,8.708646547394471,14.100000000000001
ECU,2015,8.695533446764424,13.7
ECU,2016,8.674049216381379,14.100000000000001
ECU,2017,8.716744220594295,14.100000000000001
ECU,2018,8.709975776667743,13.799999999999999
ECU,2019,8.694734906925728,13.6
ECU,2020,8.585914703255183,13.0
ECU,2021,8.66821236299871,13.6
ECU,2022,8.717271976290036,13.8
ECU,2023,8.726709881444197,14.0
ECU,2024,8.69847203437044,13.399999999999999
ECU,2025,8.726575513672413,13.7
EGY,1990,7.586873458191159,21.2
EGY,1995,7.6376392785571525,22.5
EGY,1999,7.767206523053944,22.0
EGY,2004,7.853380872645033,21.7
EGY,2008,8.02362217321319,22.2
EGY,2010,8.081427176435344,22.5
EGY,2012,8.077444647624214,23.4
EGY,2015,8.103791147239486,21.9
EGY,2017,8.146972520522551,21.8
EGY,2019,8.216424429768118,21.8
EGY,2021,8.252529465257624,23.2
ESP,1980,9.608203773692113,19.0
ESP,1985,9.65168986735926,19.4
ESP,1990,9.861350674786204,20.4
ESP,1993,9.872744446053932,18.3
ESP,1994,9.891535846026347,18.4
ESP,1995,9.914323787594775,18.3
ESP,1996,9.93589860738898,17.7
ESP,1997,9.966951958998637,18.4
ESP,1998,10.004933619310549,18.799999999999997
ESP,1999,10.044024793043178,19.4
ESP,2000,10.090252632779737,19.200000000000003
ESP,2003,10.145694845257607,20.2
ESP,2004,10.159110322815067,19.4
ESP,2005,10.177113069806827,19.8
ESP,2006,10.199847815939053,19.2
ESP,2007,10.216062049970796,18.9
ESP,2008,10.207751124941538,18.9
ESP,2009,10.160484139040701,18.5
ESP,2010,10.156820836433829,18.3
ESP,2011,10.146847683412647,17.8
ESP,2012,10.11712883089339,18.0
ESP,2013,10.106369454011844,17.4
ESP,2014,10.124542975250144,17.5
ESP,2015,10.165176266554539,17.6
ESP,2016,10.193139342327708,17.8
ESP,2017,10.219256993809829,18.4
ESP,2018,10.238412970115375,18.4
ESP,2019,10.250667944350491,18.5
ESP,2020,10.129707163242017,18.1
ESP,2021,10.192619682417382,18.700000000000003
ESP,2022,10.247187511200723,19.1
ESP,2023,10.259714515507623,19.1
EST,1993,8.81084146234178,17.2
EST,1995,8.877792874291018,21.0
EST,1998,9.126951734890294,18.0
EST,2000,9.21101710574961,18.6
EST,2001,9.274529973063835,18.6
EST,2002,9.347896602878398,18.6
EST,2003,9.427388918715423,18.1
EST,2004,9.499161429013615,19.9
EST,2005,9.59584886294519,20.1
EST,2006,9.69489482293567,20.2
EST,2007,9.772436862056837,21.0
EST,2008,9.722504965252952,20.8
EST,2009,9.566254604254663,21.0
EST,2010,9.592737434433703,20.4
EST,2011,9.669088541910629,20.3
EST,2012,9.70873004978842,20.2
EST,2013,9.729701425205867,19.0
EST,2014,9.765011771172404,19.3
EST,2015,9.782570874036644,20.0
EST,2016,9.81274124557614,20.5
EST,2017,9.866347008624501,20.9
EST,2018,9.899195630013553,20.9
EST,2019,9.932068968224876,21.0
EST,2020,9.90083131269748,21.1
EST,2021,9.979089607962248,20.4
EST,2022,9.95338660136682,20.1
EST,2023,9.90978632598162,21.3
ETH,1995,5.447730200346377,16.2
ETH,1999,5.48315538475389,22.299999999999997
ETH,2004,5.5907015419850365,22.4
ETH,2010,6.04476505384559,20.6
ETH,2015,6.39344377528803,19.4
ETH,2021,6.672864270197742,21.1
FIN,1987,10.254582701150582,26.0
FIN,1991,10.285034808846994,25.6
FIN,1995,10.305296797077705,25.6
FIN,2000,10.54198322818293,23.6
FIN,2003,10.597608857738258,23.3
FIN,2004,10.633977792119145,23.200000000000003
FIN,2005,10.657949721074669,23.3
FIN,2006,10.693520849629339,23.0
FIN,2007,10.741031351305585,22.9
FIN,2008,10.744189564154127,23.1
FIN,2009,10.65519872389004,23.200000000000003
FIN,2010,10.681815110699374,23.0
FIN,2011,10.700802242658,23.200000000000003
FIN,2012,10.680698603596396,23.4
FIN,2013,10.666245645191548,23.3
FIN,2014,10.657317894845738,23.5
FIN,2015,10.658678246085698,23.4
FIN,2016,10.68119819509062,23.4
FIN,2017,10.711351303153466,23.4
FIN,2018,10.721884069873319,23.3
FIN,2019,10.734189259287104,23.1
FIN,2020,10.70752697299843,23.5
FIN,2021,10.731865674190225,23.200000000000003
FIN,2022,10.736747683651803,23.1
FIN,2023,10.718774518542816,23.2
FRA,1970,9.747819178900341,18.1
FRA,1975,9.899698995378332,18.799999999999997
FRA,1979,10.034175228434984,19.6
FRA,1984,10.090050834547268,19.9
FRA,1990,10.239708870077546,20.5
FRA,1996,10.298356000726578,20.2
FRA,1997,10.319744975933151,20.299999999999997
FRA,1998,10.349982869744483,20.6
FRA,1999,10.378252352768595,20.1
FRA,2000,10.41196455938631,20.2
FRA,2001,10.423491143620433,20.2
FRA,2002,10.426841714324294,20.7
FRA,2003,10.429417063317526,21.0
FRA,2004,10.450369670643694,21.3
FRA,2005,10.46156035781355,21.799999999999997
FRA,2006,10.481375840933726,21.7
FRA,2007,10.500183536717612,20.799999999999997
FRA,2008,10.498397836691959,20.5
FRA,2009,10.46461223230059,20.4
FRA,2010,10.479488279806773,20.1
FRA,2011,10.498745023373234,20.3
FRA,2012,10.495744539126457,20.5
FRA,2013,10.498362554628631,20.7
FRA,2014,10.503542950822526,20.7
FRA,2015,10.510598309049092,20.700000000000003
FRA,2016,10.516523159928422,20.9
FRA,2017,10.534243183775834,21.1
FRA,2018,10.546983342576375,20.9
FRA,2019,10.563729425368221,20.9
FRA,2020,10.483163766260127,21.2
FRA,2021,10.546153139940396,20.8
FRA,2022,10.567935067766882,20.9
FRA,2023,10.579473701890324,20.6
GBR,1968,9.84164892955919,23.6
GBR,1969,9.85669665738178,23.1
GBR,1970,9.879434919055969,22.9
GBR,1971,9.895105365475754,22.299999999999997
GBR,1972,9.927336448650737,22.3
GBR,1973,9.995988963892128,22.5
GBR,1974,9.978418723406538,22.5
GBR,1975,9.97170124353255,22.9
GBR,1976,9.999607739649743,22.9
GBR,1977,10.023295039751096,23.2
GBR,1978,10.056708845131288,23.0
GBR,1979,10.082908811273999,23.0
GBR,1980,10.059681685874784,22.6
GBR,1981,10.046010529294433,21.9
GBR,1982,10.067083608355079,21.7
GBR,1983,10.102344714891201,21.799999999999997
GBR,1984,10.127120880115712,22.0
GBR,1985,10.160212541006658,21.4
GBR,1986,10.197235701286083,20.7
GBR,1987,10.239720112590565,19.8
GBR,1988,10.28659532256088,19.6
GBR,1989,10.306550317089005,19.799999999999997
GBR,1990,10.311323466784343,18.7
GBR,1991,10.295222343281756,19.0
GBR,1992,10.305382216834882,18.8
GBR,1993,10.337294276206352,18.8
GBR,1994,10.383094771593255,18.6
GBR,1995,10.41517329011568,18.7
GBR,1996,10.43844014324964,18.799999999999997
GBR,1997,10.483511123360252,18.7
GBR,1998,10.51254441599142,18.4
GBR,1999,10.53822977803471,18.3
GBR,2000,10.578906935959393,17.8
GBR,2001,10.598686026147227,18.3
GBR,2002,10.611398533105135,19.1
GBR,2003,10.638420192766988,19.1
GBR,2004,10.655724551877935,19.2
GBR,2005,10.676382694300225,18.9
GBR,2006,10.690694098683508,18.8
GBR,2007,10.711795251008132,19.2
GBR,2008,10.703430685941642,18.8
GBR,2009,10.648907150700913,19.1
GBR,2010,10.663421993615653,19.7
GBR,2011,10.664085262516195,19.9
GBR,2012,10.672129437639674,19.9
GBR,2013,10.68248836713804,20.0
GBR,2014,10.706129570954941,19.8
GBR,2015,10.720091425900469,19.7
GBR,2016,10.733974395454329,19.700000000000003
GBR,2017,10.758316647036539,20.0
GBR,2018,10.768826194480233,19.5
GBR,2019,10.776179814785435,19.7
GBR,2020,10.668607408899039,19.9
GBR,2021,10.747024927230289,20.1
GEO,1996,7.079288185532387,17.4
GEO,1997,7.211396958204062,15.5
GEO,1998,7.2666830359156025,15.7
GEO,1999,7.315526384744354,16.0
GEO,2000,7.3532091874893375,16.0
GEO,2001,7.415674798754026,16.7
GEO,2002,7.47794186249235,17.6
GEO,2003,7.589569196739825,17.7
GEO,2004,7.65207299240279,17.8
GEO,2005,7.750012245177596,17.4
GEO,2006,7.845734128141321,17.7
GEO,2007,7.969405137405952,17.3
