iso,year,log_gdppc,life_exp
CHL,1961,8.110885852654942,57.309
CHL,1962,8.128959961564934,57.811
CHL,1963,8.164103270816208,58.349
CHL,1964,8.168729564021335,58.812
CHL,1965,8.156326918036097,59.473
CHL,1966,8.246299545907021,60.373
CHL,1967,8.263503829697042,61.054
CHL,1968,8.281040452808648,61.68
CHL,1969,8.304001406889958,62.341
CHL,1970,8.303896552250903,62.634
CHL,1971,8.37874371234744,63.072
CHL,1972,8.355247196870206,63.717
CHL,1973,8.287403597174274,64.42
CHL,1974,8.283947743513929,65.085
CHL,1975,8.1373455279612,66.037
CHL,1976,8.157258516911256,66.819
CHL,1977,8.247646486052567,67.529
CHL,1978,8.309779894183801,68.042
CHL,1979,8.375924247296819,68.858
CHL,1980,8.439705805756995,69.475
CHL,1981,8.490053560358316,69.822
CHL,1982,8.35328482505861,70.291
CHL,1983,8.287936569693631,70.83
CHL,1984,8.312013482052842,71.215
CHL,1985,8.331675379869957,71.615
CHL,1986,8.3688193071656,72.061
CHL,1987,8.418175490172533,72.466
CHL,1988,8.472877675025364,72.788
CHL,1989,8.554992471821757,73.188
CHL,1990,8.573675022225954,73.675
CHL,1991,8.631747120942471,74.082
CHL,1992,8.724494387010008,74.367
CHL,1993,8.773652699147158,74.679
CHL,1994,8.808114588144447,74.973
CHL,1995,8.881993376503107,75.298
CHL,1996,8.93659927498857,75.555
CHL,1997,8.994537597114522,75.826
CHL,1998,9.022497675015181,76.324
CHL,1999,9.007177335164926,76.738
CHL,2000,9.043736998669685,77.128
CHL,2001,9.063233224314345,77.58
CHL,2002,9.083721095781787,77.84
CHL,2003,9.119406869372144,77.884
CHL,2004,9.173922704414691,78.276
CHL,2005,9.22072831390893,78.459
CHL,2006,9.269704378495659,78.533
CHL,2007,9.310307425489734,78.652
CHL,2008,9.337509637549179,78.752
CHL,2009,9.3161776149694,78.89
CHL,2010,9.36300048795795,79.095
CHL,2011,9.41351336106279,79.236
CHL,2012,9.463651038951573,79.221
CHL,2013,9.48666314331262,79.551
CHL,2014,9.49446266864666,79.714
CHL,2015,9.505538153004625,80.008
CHL,2016,9.510822501382549,80.295
CHL,2017,9.508468631529055,80.61
CHL,2018,9.529739611195893,80.559
CHL,2019,9.520170003201258,80.324
CHL,2020,9.447842436877993,79.349
CHL,2021,9.550822529675072,78.876
CHL,2022,9.566293718149335,79.176
CHL,2023,9.567644864156994,81.167
CHL,2024,9.589935642412886,81.359
CHN,1960,5.486383481091963,33.419
CHN,1961,5.17812252708999,40.158
CHN,1962,5.112500700836379,50.959
CHN,1963,5.1859579670355815,51.67
CHN,1964,5.329789837042043,52.343
CHN,1965,5.462552463092035,53.001
CHN,1966,5.535881025204529,53.662
CHN,1967,5.450742465194722,54.401
CHN,1968,5.382769234972172,55.191
CHN,1969,5.511860010640966,55.988
CHN,1970,5.66071439806457,56.824
CHN,1971,5.701464481531861,57.731
CHN,1972,5.714283031455814,58.579
CHN,1973,5.766185423938018,59.496
CHN,1974,5.768363107736017,60.241
CHN,1975,5.834304773751389,60.952
CHN,1976,5.803006843658854,61.225
CHN,1977,5.862350661370475,62.458
CHN,1978,5.956270057177808,63.102
CHN,1979,6.016132927434559,63.704
CHN,1980,6.079082318476488,64.243
CHN,1981,6.116156295490321,64.778
CHN,1982,6.1878305538156315,65.249
CHN,1983,6.275683445971426,65.728
CHN,1984,6.403994044968017,66.148
CHN,1985,6.516379391590356,66.532
CHN,1986,6.587166877159477,66.887
CHN,1987,6.681376781280893,67.263
CHN,1988,6.771624302351636,67.607
CHN,1989,6.79750994534262,67.93
CHN,1990,6.82131234459171,68.155
CHN,1991,6.897285944931701,68.61
CHN,1992,7.018666167728319,69.059
CHN,1993,7.137549804861502,69.492
CHN,1994,7.249196530752756,69.835
CHN,1995,7.342830306783288,70.363
CHN,1996,7.427416203886311,70.823
CHN,1997,7.506085905331778,71.227
CHN,1998,7.572743278300028,71.601
CHN,1999,7.638646988767542,71.952
CHN,2000,7.713025274859904,72.288
CHN,2001,7.785718452051346,72.675
CHN,2002,7.867359395555581,73.034
CHN,2003,7.9574750847727005,73.385
CHN,2004,8.048121751202745,73.727
CHN,2005,8.150677895543058,74.085
CHN,2006,8.264434057003331,74.404
CHN,2007,8.391561280018372,74.789
CHN,2008,8.478731921413216,74.833
CHN,2009,8.563654569843813,75.317
CHN,2010,8.659499741124039,75.668
CHN,2011,8.744442915713616,75.889
CHN,2012,8.813303154830061,76.2
CHN,2013,8.881549780556604,76.452
CHN,2014,8.947204390187988,76.714
CHN,2015,9.008876710627593,76.975
CHN,2016,9.068687551142396,77.214
CHN,2017,9.129276776150117,77.235
CHN,2018,9.18999264451763,77.709
CHN,2019,9.245349583911969,77.94
CHN,2020,9.266094744551108,78.019
CHN,2021,9.347430701068673,78.117
CHN,2022,9.378419211755894,78.202
CHN,2023,9.432201430057397,77.953
CHN,2024,9.481825042650605,78.017
CIV,1960,7.309993497973894,37.244
CIV,1961,7.368211607460089,37.923
CIV,1962,7.342604961062264,38.62
CIV,1963,7.439471750165921,39.315
CIV,1964,7.56308732105746,39.966
CIV,1965,7.492846350285246,40.643
CIV,1966,7.5637263691711745,41.297
CIV,1967,7.569977030004126,41.959
CIV,1968,7.649311315501764,42.648
CIV,1969,7.700702351123829,43.345
CIV,1970,7.758038956829321,44.045
CIV,1971,7.805126776618337,44.783
CIV,1972,7.801831531388428,45.575
CIV,1973,7.814006491264646,46.372
CIV,1974,7.810685144763772,47.207
CIV,1975,7.844357161560249,48.03
CIV,1976,7.9251096877951,48.863
CIV,1977,7.958981985426664,49.624
CIV,1978,8.024842616323829,50.361
CIV,1979,8.009914851101453,50.983
CIV,1980,7.854348847287113,51.437
CIV,1981,7.848709713461449,51.791
CIV,1982,7.810475805840079,52.09
CIV,1983,7.730555654243885,52.352
CIV,1984,7.663239451958384,52.648
CIV,1985,7.667654207132767,52.861
CIV,1986,7.660620600666539,53.009
CIV,1987,7.618556166617979,53.118
CIV,1988,7.591553279093246,53.062
CIV,1989,7.581934550790826,52.955
CIV,1990,7.5315944865627085,52.796
CIV,1991,7.49227027874696,52.621
CIV,1992,7.449912470586521,52.429
CIV,1993,7.40820952253885,52.247
CIV,1994,7.3769413181910375,52.005
CIV,1995,7.406764020047959,51.713
CIV,1996,7.4424789559421205,51.596
CIV,1997,7.496170430357101,51.498
CIV,1998,7.500210413092973,51.22
CIV,1999,7.479223634834587,51.273
CIV,2000,7.448889243343164,51.393
CIV,2001,7.400359814635219,51.428
CIV,2002,7.3468351979224895,51.544
CIV,2003,7.273500574909408,51.443
CIV,2004,7.280604540554495,51.939
CIV,2005,7.266641018731671,52.432
CIV,2006,7.2708517373832695,52.885
CIV,2007,7.258534604945706,53.452
CIV,2008,7.282505007965388,54.179
CIV,2009,7.295679691251644,54.744
CIV,2010,7.33988131993503,55.282
CIV,2011,7.26295438145415,55.972
CIV,2012,7.315507323700701,56.57
CIV,2013,7.397761961436249,57.057
CIV,2014,7.463097336104087,57.772
CIV,2015,7.503685666289025,58.281
CIV,2016,7.543949907775461,58.814
CIV,2017,7.587216390032501,59.315
CIV,2018,7.607541907538331,59.795
CIV,2019,7.646401472551903,60.274
CIV,2020,7.628072410732317,60.14
CIV,2021,7.671575473933528,60.29
CIV,2022,7.708447477628731,61.562
CIV,2023,7.747322339494329,61.944
CIV,2024,7.781413699375004,62.11
CMR,1960,6.8412948639886215,34.667
CMR,1961,6.837633227647165,35.186
CMR,1962,6.848810990081959,42.599
CMR,1963,6.863690248857584,43.074
CMR,1964,6.876500959258344,43.596
CMR,1965,6.874147402162316,44.175
CMR,1966,6.896284174488979,44.839
CMR,1967,6.7570334297779615,45.602
CMR,1968,6.794016546258997,46.389
CMR,1969,6.816466521708603,47.191
CMR,1970,6.820791856238169,47.954
CMR,1971,6.828284231871239,48.577
CMR,1972,6.827499759224068,49.12
CMR,1973,6.852171432734997,49.517
CMR,1974,6.92637805777387,49.734
CMR,1975,7.005042019703149,49.891
CMR,1976,6.921733794251567,50.017
CMR,1977,7.0246826307058585,50.13
CMR,1978,7.196302605424017,50.319
CMR,1979,7.226876550395053,50.535
CMR,1980,7.174482061387256,50.852
CMR,1981,7.297083892496546,51.227
CMR,1982,7.345760323455872,51.801
CMR,1983,7.391703906349522,52.447
CMR,1984,7.435998694473371,52.886
CMR,1985,7.483739739261215,53.465
CMR,1986,7.519130596362856,53.572
CMR,1987,7.467042250410485,54.188
CMR,1988,7.35572720333776,54.359
CMR,1989,7.308061610647231,54.389
CMR,1990,7.215591132480248,54.348
CMR,1991,7.147595923612852,54.168
CMR,1992,7.087449068876316,54.053
CMR,1993,6.976331967401531,53.872
CMR,1994,6.966847683344793,53.537
CMR,1995,6.967924336809637,53.347
CMR,1996,6.982296034356327,53.2
CMR,1997,7.000058740727588,53.105
CMR,1998,7.019751111820425,53.043
CMR,1999,7.037346531722833,53.166
CMR,2000,7.048626947148554,53.338
CMR,2001,7.064696380231057,53.598
CMR,2002,7.081680920992034,53.922
CMR,2003,7.107502835094139,54.253
CMR,2004,7.1481438907788375,54.578
CMR,2005,7.142624575998407,54.904
CMR,2006,7.152527168104394,55.301
CMR,2007,7.166830042594613,55.71
CMR,2008,7.1662830494786025,56.116
CMR,2009,7.163094629118003,56.486
CMR,2010,7.163095993331912,56.965
CMR,2011,7.168045468094992,57.482
CMR,2012,7.185136693601378,58.17
CMR,2013,7.205793340346184,58.73
CMR,2014,7.231156304432972,59.13
CMR,2015,7.254884878703265,59.687
CMR,2016,7.269350911545437,60.293
CMR,2017,7.2758001203817315,60.817
CMR,2018,7.286889895570244,61.189
CMR,2019,7.293233882767849,61.695
CMR,2020,7.2685849760323915,61.674
CMR,2021,7.274878649172877,61.146
CMR,2022,7.2852747220074,62.443
CMR,2023,7.2917777072928365,63.7
CMR,2024,7.3002911463964475,63.968
COD,1960,7.1723044310240995,40.752
COD,1961,7.031730415828478,40.161
COD,1962,7.197959026039144,40.382
COD,1963,7.222274605227893,40.604
COD,1964,7.17080845963068,40.099
COD,1965,7.153247855145693,40.767
COD,1966,7.190289911241601,42.169
COD,1967,7.1512095638755415,42.339
COD,1968,7.164300816884713,42.667
COD,1969,7.2245506085350115,42.959
COD,1970,7.193536984921109,43.3
COD,1971,7.224514183144023,43.578
COD,1972,7.1995325346049714,43.869
COD,1973,7.25099712181317,44.09
COD,1974,7.255097775271786,44.311
COD,1975,7.177489961695472,44.53
COD,1976,7.09708548590793,44.695
COD,1977,7.079376303729293,44.866
COD,1978,6.993411178669245,44.628
COD,1979,6.962553690083673,45.278
COD,1980,6.952918723958246,45.543
COD,1981,6.947026410626962,45.726
COD,1982,6.9124334959034766,45.946
COD,1983,6.894749684085523,46.207
COD,1984,6.915258638996769,46.514
COD,1985,6.886766422153472,46.663
COD,1986,6.901363961390686,47.016
COD,1987,6.8962333348914395,47.362
COD,1988,6.8688955601408805,47.755
COD,1989,6.824546613737065,48.149
COD,1990,6.723427247492644,48.538
COD,1991,6.6021688294534515,48.944
COD,1992,6.457455265598657,49.323
COD,1993,6.277046510778808,49.621
COD,1994,6.189935418672441,49.88
COD,1995,6.155397686585987,50.381
COD,1996,6.125890070890715,49.376
COD,1997,6.05201060050339,50.461
COD,1998,6.008467395038816,49.664
COD,1999,5.931244404207842,50.089
COD,2000,5.827552948956542,51.887
COD,2001,5.774656881693548,52.205
COD,2002,5.773146360564405,52.371
COD,2003,5.798212074566487,52.952
COD,2004,5.833976839035763,53.534
COD,2005,5.862802668877996,54.001
COD,2006,5.88180140584998,54.498
COD,2007,5.933895893396675,54.954
COD,2008,5.9754381016955405,55.388
COD,2009,5.949929419569896,55.798
COD,2010,6.000727448365571,56.411
COD,2011,5.963886002120302,56.911
COD,2012,6.013632592283134,57.35
COD,2013,6.1410190710467045,57.795
COD,2014,6.177591856753407,58.236
COD,2015,6.206226335413076,58.658
COD,2016,6.174746846158917,59.081
COD,2017,6.1797157432252705,59.495
COD,2018,6.205188080464555,59.926
COD,2019,6.179031272111333,60.242
COD,2020,6.154545837203365,60.428
COD,2021,6.184480394602183,60.044
COD,2022,6.241274769806806,60.979
COD,2023,6.290567019787564,61.895
COD,2024,6.317376956567765,62.074
COG,1960,7.084105849276716,47.595
COG,1961,7.138473530670862,48.351
COG,1962,7.162988993493831,49.038
COG,1963,7.0951915779632,49.729
COG,1964,7.105424078371286,50.363
COG,1965,7.113773838266306,50.996
COG,1966,7.09898606342284,51.557
COG,1967,7.091243908013291,51.91
COG,1968,7.135631229784031,52.62
COG,1969,7.178720919930146,53.114
COG,1970,7.2102556467291965,53.555
COG,1971,7.254346652044765,53.983
COG,1972,7.305971015530733,54.361
COG,1973,7.353803167075294,54.744
COG,1974,7.398493613028231,55.053
COG,1975,7.445088966979246,55.402
COG,1976,7.429807038581055,55.699
COG,1977,7.312098440321877,56.027
COG,1978,7.350302386802753,56.248
COG,1979,7.421045659093799,56.524
COG,1980,7.561105261768252,56.803
COG,1981,7.701343427879286,57.065
COG,1982,7.891686375950339,57.236
COG,1983,7.927910998301214,57.428
COG,1984,7.970429369338166,57.54
COG,1985,7.929041602498226,57.608
COG,1986,7.8286302155012075,57.633
COG,1987,7.80130547322967,57.59
COG,1988,7.789844103639098,57.493
COG,1989,7.786610608255735,57.292
COG,1990,7.768011819585404,57.07
COG,1991,7.763245578429376,56.764
COG,1992,7.760756474934655,56.483
COG,1993,7.7213236158603245,56.041
COG,1994,7.635205526139932,55.641
COG,1995,7.6461355328787155,55.474
COG,1996,7.6604103135104875,55.24
COG,1997,7.632766178298456,48.575
COG,1998,7.647473036394757,52.551
COG,1999,7.594304688151498,54.427
COG,2000,7.62901323342822,55.371
COG,2001,7.6285979050774415,55.885
COG,2002,7.649772985789891,56.414
COG,2003,7.629920745221341,57.131
COG,2004,7.6299193817256485,57.957
COG,2005,7.668578333102363,58.73
COG,2006,7.7079720235763185,59.474
COG,2007,7.602950879905648,60.05
COG,2008,7.631217431546138,60.79
COG,2009,7.701342967506132,61.215
COG,2010,7.754603787237019,61.731
COG,2011,7.743917298549895,62.286
COG,2012,7.810782854394589,62.662
COG,2013,7.779323732351909,62.969
COG,2014,7.8195082047660645,63.349
COG,2015,7.799487665806785,63.662
COG,2016,7.684412887339258,63.911
COG,2017,7.602536728772284,64.203
COG,2018,7.5548355041327,64.472
COG,2019,7.541954049260771,63.152
COG,2020,7.4532781700479305,64.391
COG,2021,7.43943627252157,64.192
COG,2022,7.430115528782572,65.0
COG,2023,7.424812739688538,65.772
COG,2024,7.421612264618344,66.001
COL,1960,7.58132667004429,56.609
COL,1961,7.600113729606983,57.203
COL,1962,7.6219960556536845,57.737
COL,1963,7.623792259571984,58.296
COL,1964,7.653499075392334,58.77
COL,1965,7.659169003213088,59.247
COL,1966,7.681263596994993,59.713
COL,1967,7.6936838331183575,60.15
COL,1968,7.724081684130149,60.572
COL,1969,7.7570969681780575,61.031
COL,1970,7.7920288988013455,61.465
COL,1971,7.825843318953158,62.005
COL,1972,7.876532453653276,62.53
COL,1973,7.918681612005666,62.991
COL,1974,7.952045602949604,63.497
COL,1975,7.952872207836055,64.012
COL,1976,7.977286093226907,64.642
COL,1977,7.995866820790232,65.237
COL,1978,8.054598485942508,65.827
COL,1979,8.08458908468637,66.162
COL,1980,8.101832796633115,66.693
COL,1981,8.1012934884343,67.189
COL,1982,8.087603553598415,67.861
COL,1983,8.079728286951115,68.121
COL,1984,8.089569768657084,68.308
COL,1985,8.098555331466526,65.359
COL,1986,8.134514388189332,68.303
COL,1987,8.166262466352336,68.166
COL,1988,8.185620430741702,68.301
COL,1989,8.198660272462119,68.616
COL,1990,8.21991455026638,68.701
COL,1991,8.21964319754469,68.772
COL,1992,8.239486345038191,68.764
COL,1993,8.271972494361634,69.083
COL,1994,8.308771110830051,69.422
COL,1995,8.340391024919066,69.81
COL,1996,8.342528151552576,70.209
COL,1997,8.358360053638616,70.632
COL,1998,8.346126778320091,70.924
COL,1999,8.285794005781797,70.913
COL,2000,8.298243214136546,70.905
COL,2001,8.299163516306239,71.185
COL,2002,8.308515733738236,71.537
COL,2003,8.331869200280558,72.309
COL,2004,8.369137611599138,72.76
COL,2005,8.402292955782052,73.156
COL,2006,8.4540477111501,73.497
COL,2007,8.506587672816924,73.751
COL,2008,8.526860684740482,74.206
COL,2009,8.526543583446504,74.531
COL,2010,8.559149673592595,74.876
COL,2011,8.615607839856338,75.18
COL,2012,8.643959081011802,75.611
COL,2013,8.684537467094968,75.834
COL,2014,8.719617954543367,75.95
COL,2015,8.740099099350715,76.067
COL,2016,8.750852565595604,76.228
COL,2017,8.749839837418161,76.418
COL,2018,8.75676842867108,76.579
COL,2019,8.77027816661759,76.793
COL,2020,8.681343179480681,74.757
COL,2021,8.772946299201278,72.698
COL,2022,8.832985333472989,76.508
COL,2023,8.830159007195745,77.725
COL,2024,8.834236887367172,77.913
COM,1980,7.066016781250235,50.681
COM,1981,7.090992219412691,51.211
COM,1982,7.103069538601192,51.75
COM,1983,7.105659998636586,52.121
COM,1984,7.118543930008759,52.784
COM,1985,7.117977385490711,53.263
COM,1986,7.110630245121917,53.756
COM,1987,7.103725551936214,54.134
COM,1988,7.1251996256927015,54.678
COM,1989,7.089274476453057,54.983
COM,1990,7.133904150204903,55.62
COM,1991,7.045898196673481,56.104
COM,1992,7.096135461428246,56.576
COM,1993,7.103034054294604,57.026
COM,1994,7.044650026326286,57.458
COM,1995,7.082129254401234,57.83
COM,1996,7.059792591120147,58.151
COM,1997,7.0857300647122665,58.228
COM,1998,7.06875974273599,58.301
COM,1999,7.077557760535587,58.853
COM,2000,7.048237580026304,58.941
COM,2001,7.080448456754356,59.587
COM,2002,7.1042388652436435,59.723
COM,2003,7.104128229916015,60.24
COM,2004,7.115702183533342,60.557
COM,2005,7.150399223281719,60.883
COM,2006,7.112528479392811,61.229
COM,2007,7.100601768313676,61.475
COM,2008,7.119613635067539,61.955
COM,2009,7.131620467020026,62.302
COM,2010,7.148822958694272,62.747
COM,2011,7.169435412942694,63.105
COM,2012,7.18051294109739,63.463
COM,2013,7.203068286254512,63.839
COM,2014,7.202161880398047,64.143
COM,2015,7.192460787629863,64.473
COM,2016,7.2046147340973326,64.792
COM,2017,7.222136585577547,65.127
COM,2018,7.238385990233898,65.401
COM,2019,7.2366020009482295,65.662
COM,2020,7.215024579932339,65.756
COM,2021,7.2154801216689295,65.201
COM,2022,7.220338246882811,66.481
COM,2023,7.232474444913376,66.777
COM,2024,7.246030277494867,67.023
CPV,1980,6.366049510057376,61.031
CPV,1981,6.433222759842035,61.299
CPV,1982,6.446312049008127,61.519
CPV,1983,6.5225475047182035,61.767
CPV,1984,6.545417554126942,61.829
CPV,1985,6.6142163942803505,62.281
CPV,1986,6.62838536517524,62.584
CPV,1987,6.65650922210722,62.91
CPV,1988,6.700777182861965,63.242
CPV,1989,6.741197659168695,63.566
CPV,1990,6.7275762930536676,63.869
CPV,1991,6.717419372077533,64.066
CPV,1992,6.7985198874116275,64.253
CPV,1993,6.86051797018,64.458
CPV,1994,7.015656821782467,64.648
CPV,1995,7.12952271869502,63.691
CPV,1996,7.219274627134962,65.521
CPV,1997,7.307885162875432,66.082
CPV,1998,7.409809247340852,66.714
CPV,1999,7.500974840185456,67.409
CPV,2000,7.619389127778705,68.117
CPV,2001,7.626188719733243,68.707
CPV,2002,7.662800962786934,69.447
CPV,2003,7.690238010483442,70.006
CPV,2004,7.77477020092141,70.499
CPV,2005,7.8296971301820175,70.936
CPV,2006,7.89500367460655,71.341
CPV,2007,8.025179844747967,71.487
CPV,2008,8.082847503220249,71.888
CPV,2009,8.05819659770341,72.142
CPV,2010,8.069222383821266,72.507
CPV,2011,8.104462114909028,72.913
CPV,2012,8.114247538458907,73.315
CPV,2013,8.120021758612051,73.481
CPV,2014,8.12676711236428,73.788
CPV,2015,8.13595112243954,74.096
CPV,2016,8.177555169407254,74.35
CPV,2017,8.221401810012392,74.71
CPV,2018,8.25678365930564,74.84
CPV,2019,8.322613489944018,75.449
CPV,2020,8.088235159928717,73.818
CPV,2021,8.152386803047163,74.424
CPV,2022,8.293491392437424,75.907
CPV,2023,8.335354114388423,76.059
CPV,2024,8.398046395606697,76.224
CRI,1960,8.193207756091962,63.463
CRI,1961,8.174545464444142,63.86
CRI,1962,8.190828887620922,64.232
CRI,1963,8.221703421270258,64.326
CRI,1964,8.222913024866077,64.493
CRI,1965,8.268143020949624,64.76
CRI,1966,8.30331435143823,65.096
CRI,1967,8.327377661794594,65.552
CRI,1968,8.37942731262949,65.78
CRI,1969,8.40480978568844,66.363
CRI,1970,8.449776459510174,66.787
CRI,1971,8.48875361824706,67.413
CRI,1972,8.541380910050812,68.014
CRI,1973,8.590125932262195,68.731
CRI,1974,8.6186190370043,69.446
CRI,1975,8.61371288720649,70.253
CRI,1976,8.641452347953624,70.946
CRI,1977,8.700446388841609,71.519
CRI,1978,8.734617907747065,72.029
CRI,1979,8.755825837925595,72.537
CRI,1980,8.736119175082342,73.034
CRI,1981,8.686007785879898,73.441
CRI,1982,8.58299084960348,73.865
CRI,1983,8.583737352123514,74.245
CRI,1984,8.633389746700482,74.581
CRI,1985,8.613108248065933,74.765
CRI,1986,8.639892325069328,74.949
CRI,1987,8.659996617721234,75.224
CRI,1988,8.668009196708152,75.546
CRI,1989,8.697929378296358,75.85
CRI,1990,8.707579321171922,76.094
CRI,1991,8.70453209170455,76.237
CRI,1992,8.767242902523453,76.385
CRI,1993,8.810799186080569,76.315
CRI,1994,8.830449779507749,76.329
CRI,1995,8.84708602783741,76.44
CRI,1996,8.83706199787323,76.428
CRI,1997,8.867783015882976,76.603
CRI,1998,8.91458939715245,76.869
CRI,1999,8.934493445319093,77.058
CRI,2000,8.95241382755004,77.317
CRI,2001,8.968808025328064,77.609
CRI,2002,8.98589087591986,77.939
CRI,2003,9.012798468523023,78.214
CRI,2004,9.041392488708512,78.512
CRI,2005,9.065931713134097,78.877
CRI,2006,9.122633593956799,79.049
CRI,2007,9.188044813132949,79.098
CRI,2008,9.220776647630187,79.18
CRI,2009,9.198639754584931,79.372
CRI,2010,9.238450132413732,79.354
CRI,2011,9.269784956273197,79.624
CRI,2012,9.305788661192018,79.925
CRI,2013,9.319297354028341,80.189
CRI,2014,9.343355571154657,80.231
CRI,2015,9.368600648303643,80.407
CRI,2016,9.399673551623106,79.988
CRI,2017,9.430965994761966,79.994
CRI,2018,9.450050282876473,80.09
CRI,2019,9.468388678338293,80.296
CRI,2020,9.419160709731832,79.725
CRI,2021,9.493054244646686,78.05
CRI,2022,9.541932589325903,79.316
CRI,2023,9.584074021276846,80.799
CRI,2024,9.619326938629671,80.996
CSS,1960,8.405620011329022,60.296075668361
CSS,1961,8.476171171183005,60.6711127417416
CSS,1962,8.507543416608653,61.3667549797074
CSS,1963,8.506960037328513,61.7172822835503
CSS,1964,8.56420279696046,62.1169378577451
CSS,1965,8.613406359215166,62.4278990121485
CSS,1966,8.660811851242434,62.6884918476318
CSS,1967,8.706998709367593,62.9192125043111
CSS,1968,8.748679871605,63.1479760026189
CSS,1969,8.788927438803706,63.33755991721
CSS,1970,8.794756937590908,63.4911250565343
CSS,1971,8.803991220108276,63.6421609824809
CSS,1972,8.802527397869751,63.8575897472923
CSS,1973,8.817589567606523,64.0524260879545
CSS,1974,8.779239331194,64.2632555178344
CSS,1975,8.753677054234721,64.4830054154269
CSS,1976,8.797622007895946,64.7562510158021
CSS,1977,8.85450561197235,64.9726079530578
CSS,1978,8.923216897116633,65.124540894628
CSS,1979,8.987803200431447,65.3472416749228
CSS,1980,9.030761610226202,65.5015818836058
CSS,1981,9.026592794887257,65.663476004232
CSS,1982,9.023874854343168,65.7783229185472
CSS,1983,8.980155225158432,65.84727013816
CSS,1984,8.991944675257379,66.1398702250845
CSS,1985,8.994705624991072,66.3020597761834
CSS,1986,9.00006696530373,66.4113027349313
CSS,1987,8.994336576992646,66.5709445359728
CSS,1988,9.004708485069619,66.740440354245
CSS,1989,9.029505054898792,66.9248001727378
CSS,1990,9.02043547313401,67.0451505140017
CSS,1991,9.013476141138067,67.2193770605245
CSS,1992,9.025643850773312,67.353289397098
CSS,1993,9.022582376513641,67.4755646816358
CSS,1994,9.04770729541065,67.5216611384859
CSS,1995,9.069530252672195,67.5555715464801
CSS,1996,9.108746251144595,67.6264024288204
CSS,1997,9.145413298066291,67.7365433173653
CSS,1998,9.185151529820956,67.9849230739004
CSS,1999,9.226260690249378,68.2095641265771
CSS,2000,9.264232381543625,68.3976758324657
CSS,2001,9.277098635707938,68.6619722928042
CSS,2002,9.308134721865168,68.8997139018751
CSS,2003,9.359227843785357,69.0876488979237
CSS,2004,9.397393545941945,69.3609701933726
CSS,2005,9.448043458850282,69.6320513314341
CSS,2006,9.517614621475389,69.9344232165599
CSS,2007,9.548956776754112,70.2937333399206
CSS,2008,9.559425039767145,70.5499974705246
CSS,2009,9.51955375413565,70.797737511813
CSS,2010,9.52496324278722,71.0114366987074
CSS,2011,9.527434770593963,71.266093287793
CSS,2012,9.561266612514187,71.4019143290264
CSS,2013,9.569941289030576,71.5692506084297
CSS,2014,9.588826790510554,71.7739411761824
CSS,2015,9.581757701341092,71.8641021665476
CSS,2016,9.544125453448487,72.0516361154512
CSS,2017,9.530892700230748,72.1731041595093
CSS,2018,9.534445071053542,72.2210854022703
CSS,2019,9.535042256027356,72.1292604830284
CSS,2020,9.434091840343411,71.9394359303317
CSS,2021,9.499512601052505,69.9228107471769
CSS,2022,9.632980580352063,72.8322921090607
CSS,2023,9.712357716276426,73.1716450013098
CSS,2024,9.833246070052084,73.3126671321816
CUB,1970,7.870963072717996,67.935
CUB,1971,7.9359362433098015,68.432
CUB,1972,7.96707605889304,68.949
CUB,1973,7.986541296335545,69.347
CUB,1974,7.983578033328346,69.867
CUB,1975,8.062921094876259,70.375
CUB,1976,8.106171224596388,70.878
CUB,1977,8.181646985100082,71.411
CUB,1978,8.238958842455055,71.89
CUB,1979,8.244505978024172,72.272
CUB,1980,8.190560677828161,72.603
CUB,1981,8.365750878577979,72.996
CUB,1982,8.44476572608904,73.439
CUB,1983,8.489594557161196,73.564
CUB,1984,8.557703643702412,73.552
CUB,1985,8.565246951542486,73.464
CUB,1986,8.557668822107319,73.558
CUB,1987,8.524500865380576,73.596
CUB,1988,8.551521418617671,73.724
CUB,1989,8.548697054733655,73.69
CUB,1990,8.509454804908563,73.823
CUB,1991,8.388326316647266,73.757
CUB,1992,8.25890793364091,73.846
CUB,1993,8.092713591147147,73.874
CUB,1994,8.095715930069066,74.092
CUB,1995,8.116383519573382,74.346
CUB,1996,8.188501602851954,74.69
CUB,1997,8.212683743771962,75.064
CUB,1998,8.210935435648924,75.412
CUB,1999,8.267589239408926,75.719
CUB,2000,8.321728444095221,75.922
CUB,2001,8.349934362636903,76.429
CUB,2002,8.361099611879945,76.766
CUB,2003,8.39546975163608,77.405
CUB,2004,8.448954611389995,77.326
CUB,2005,8.553014447576277,77.54
CUB,2006,8.665511749438265,77.406
CUB,2007,8.734844252548541,77.55
CUB,2008,8.774789967677503,77.589
CUB,2009,8.7889368775586,77.584
CUB,2010,8.812321047837221,77.876
CUB,2011,8.8395902610853,78.051
CUB,2012,8.86915179876374,78.162
CUB,2013,8.896700292688333,78.028
CUB,2014,8.90821898541771,77.825
CUB,2015,8.952595020259022,77.745
CUB,2016,8.95854909596948,77.571
CUB,2017,8.978064963675275,77.3
CUB,2018,9.002138539575917,77.426
CUB,2019,9.00267058465408,77.413
CUB,2020,8.889072299684374,77.407
CUB,2021,8.906399200893967,73.201
CUB,2022,8.929611605456687,77.629
CUB,2023,8.913742519010999,78.085
CUB,2024,8.906718295391586,78.264
CUW,2000,9.976907418948718,73.283
CUW,2001,10.00654336397421,73.36
CUW,2002,10.009282542708544,73.472
