iso,year,log_gdppc,sec_enroll
SYC,1983,8.74052366492757,71.7712707519531
SYC,1984,8.776758638618757,106.71166229248
SYC,1985,8.86662546813696,109.461853027344
SYC,1986,8.867982075946848,109.935119628906
SYC,1987,8.873125704842915,111.849670410156
SYC,1988,8.921289402911004,113.867492675781
SYC,1989,9.0132186676645,114.042106628418
SYC,1991,9.094125379919907,116.71842956543
SYC,1992,9.158810777114864,118.86083984375
SYC,1993,9.208463071301015,118.033416748047
SYC,1994,9.157137943359238,119.788307189941
SYC,1995,9.147274864323494,115.11988067627
SYC,1996,9.227894440527443,117.119323730469
SYC,1998,9.336034091476431,102.857513427734
SYC,1999,9.334939115243085,75.9474029541016
SYC,2000,9.367664883405393,86.0170364379883
SYC,2001,9.343816627557068,78.5736694335938
SYC,2002,9.325298144459754,74.4553298950195
SYC,2003,9.275937945381802,77.5321578979492
SYC,2004,9.250722611604287,77.4061813354492
SYC,2005,9.332320084280083,84.5365982055664
SYC,2006,9.401410839077519,77.854362487793
SYC,2007,9.481345733616072,84.6312103271484
SYC,2008,9.431345011601783,81.1551132202148
SYC,2009,9.402313400513735,80.9706115722656
SYC,2010,9.418456104492195,76.172233581543
SYC,2011,9.535586373000246,74.46608040201
SYC,2012,9.556409344911225,84.5009231567383
SYC,2013,9.55039999181759,84.6974263853466
SYC,2014,9.57467898169896,89.3980343980344
SYC,2015,9.637769506651795,92.0911695105244
SYC,2016,9.738770644385793,101.712798026857
SYC,2017,9.793760472725365,112.311212814645
SYC,2018,9.832431101243063,108.274060095805
SYC,2019,9.877228075955676,100.825877494838
SYC,2020,9.743809391865643,102.18818380744
SYC,2021,9.74126517943574,102.952278242114
SYC,2022,9.646736218302001,76.8818747010999
SYC,2023,9.6981136680349,74.2514404458298
SYC,2024,9.71791897907726,70.824577331543
SYR,1971,6.522395077665546,36.2742309570312
SYR,1972,6.716848883178471,39.018180847168
SYR,1973,6.572505930584345,41.4602584838867
SYR,1974,6.7683158092835685,43.029598236084
SYR,1975,6.885806844044304,43.4126205444336
SYR,1976,6.967188421974028,44.6115913391113
SYR,1977,6.914680488292977,45.1130485534668
SYR,1978,6.975175821535968,46.3539695739746
SYR,1979,6.950064838152309,47.5500297546387
SYR,1980,7.051966133074577,46.635570526123
SYR,1981,7.093444178127886,46.1836891174316
SYR,1982,7.0877820838394285,46.7617416381836
SYR,1983,7.076595534130763,48.5295104980469
SYR,1984,6.9623609841627365,51.2318496704102
SYR,1985,7.0165756556082055,53.2235298156738
SYR,1986,6.89882473264735,54.7710418701172
SYR,1987,6.881020188120947,55.343448638916
SYR,1988,7.012674896221008,54.1437110900879
SYR,1989,6.832822255137115,52.7029685974121
SYR,1990,6.8372083485810995,50.2651405334473
SYR,1991,6.87964868546701,48.0100402832031
SYR,1992,6.970921118017083,45.8358192443848
SYR,1993,7.000433958167421,45.0889015197754
SYR,1994,7.040591270491013,44.1066284179688
SYR,1995,7.08017298659483,43.2628517150879
SYR,1996,7.146811388962635,42.482120513916
SYR,1997,7.169578691658525,42.4340896606445
SYR,1998,7.20943370850576,43.1899795532227
SYR,1999,7.147811656658451,43.2545585632324
SYR,2000,7.129604760209226,43.7118301391602
SYR,2001,7.142290820794919,44.8389511108398
SYR,2002,7.193780324471143,46.175178527832
SYR,2003,7.175857855340122,60.3702812194824
SYR,2004,7.21789367041257,63.2146301269531
SYR,2005,7.252501524858645,66.2456588745117
SYR,2006,7.258919163254684,67.4928436279297
SYR,2007,7.252542207539007,68.0717620849609
SYR,2008,7.260939990272727,68.490966796875
SYR,2009,7.302770766477053,69.7070083618164
SYR,2010,7.3306444924560665,70.8321380615234
SYR,2011,7.341301748687415,72.3000030517578
SYR,2012,7.040792181185118,73.1369705200195
SYR,2013,6.784828958300835,47.5814208984375
SYR,2020,6.6242449005149915,39.0727806091309
SYR,2021,6.614829426942786,39.4595794677734
