iso,year,log_gdppc,fertility
ABW,1986,9.689715641924906,2.212
ABW,1987,9.851776717194758,2.243
ABW,1988,10.019869924175412,2.273
ABW,1989,10.115788391438693,2.306
ABW,1990,10.117132284971806,2.345
ABW,1991,10.1448781307408,2.362
ABW,1992,10.15593533003976,2.353
ABW,1993,10.160845204658065,2.331
ABW,1994,10.187988699287482,2.298
ABW,1995,10.185057977537886,2.288
ABW,1996,10.157338680104088,2.233
ABW,1997,10.186687719023217,2.138
ABW,1998,10.18180421854218,2.001
ABW,1999,10.180543767247153,1.897
ABW,2000,10.243699054962644,1.845
ABW,2001,10.27531792495204,1.813
ABW,2002,10.258902941749522,1.8
ABW,2003,10.258564490065902,1.808
ABW,2004,10.307610921546775,1.819
ABW,2005,10.277864619739226,1.844
ABW,2006,10.27110927669914,1.862
ABW,2007,10.294070416319773,1.881
ABW,2008,10.304632167664872,1.889
ABW,2009,10.173669629508701,1.875
ABW,2010,10.143654110695536,1.855
ABW,2011,10.169424435607478,1.858
ABW,2012,10.14426407186926,1.907
ABW,2013,10.191674789394664,1.944
ABW,2014,10.195179932080267,1.944
ABW,2015,10.220420861261761,1.899
ABW,2016,10.225108981345736,1.848
ABW,2017,10.25937335029299,1.785
ABW,2018,10.289403094518178,1.732
ABW,2019,10.298914562663938,1.701
ABW,2020,10.030922940419066,1.662
ABW,2021,10.177439790203405,1.631
ABW,2022,10.281889410894292,1.615
ABW,2023,10.372336654651042,1.602
ABW,2024,10.432318724433648,1.606
AFE,1960,7.078570596659313,6.65031036894191
AFE,1961,7.056501669525926,6.66730834168741
AFE,1962,7.106009948425405,6.68824576701073
AFE,1963,7.13358796360798,6.70922635305278
AFE,1964,7.1513440071336465,6.72492992979071
AFE,1965,7.173350229260043,6.73745943915781
AFE,1966,7.192393593366535,6.76648648398455
AFE,1967,7.2159571495761865,6.77549319640557
AFE,1968,7.227776209304793,6.7825231473586
AFE,1969,7.248826988044723,6.78281325136195
AFE,1970,7.2310039016357885,6.79270924423155
AFE,1971,7.25550994979428,6.79899797307996
AFE,1972,7.2543464064577,6.79835183147635
AFE,1973,7.270315284465299,6.79603792998549
AFE,1974,7.293845848439974,6.79297208563693
AFE,1975,7.278280495894859,6.78336232325025
AFE,1976,7.272322729003298,6.7682916425784
AFE,1977,7.255066362192999,6.74940517002009
AFE,1978,7.239867109757947,6.73332529073521
AFE,1979,7.237431046285555,6.71517811064519
AFE,1980,7.260532050462248,6.69461156323483
AFE,1981,7.268133806698219,6.66376949580984
AFE,1982,7.239060390459484,6.63544939064984
AFE,1983,7.20836677891447,6.59534764547448
AFE,1984,7.211519383392338,6.54988619558372
AFE,1985,7.180546412813541,6.50024081179738
AFE,1986,7.173125894824218,6.44827093188949
AFE,1987,7.18178849986747,6.39868038918192
AFE,1988,7.194711310349158,6.32904104386327
AFE,1989,7.192765765452541,6.24992878317002
AFE,1990,7.165312023025982,6.16021171875849
AFE,1991,7.136743685778751,6.09484601741377
AFE,1992,7.085887187613857,6.02821887809702
AFE,1993,7.049766898282214,5.97024615922812
AFE,1994,7.042210962289488,5.91123813561732
AFE,1995,7.058866566603038,5.85348014036154
AFE,1996,7.085944799692773,5.78158012010132
AFE,1997,7.098147187206533,5.71082027615964
AFE,1998,7.089830623970044,5.66288610499311
AFE,1999,7.08960196572944,5.61161901998499
AFE,2000,7.094962103709805,5.54989301895013
AFE,2001,7.103509447175725,5.50176609365985
AFE,2002,7.11585228153977,5.44969577120575
AFE,2003,7.119310384694277,5.40732792013545
AFE,2004,7.147713232231565,5.38130825995291
AFE,2005,7.181034971430031,5.35039851932097
AFE,2006,7.218601987016151,5.30592047242956
AFE,2007,7.256560658669608,5.25398480103277
AFE,2008,7.272760441678649,5.21940349533757
AFE,2009,7.25453527144903,5.14253544179731
AFE,2010,7.279167600890849,5.06649130694819
AFE,2011,7.28953277913196,4.98101022132388
AFE,2012,7.281224388321311,4.89962717527948
AFE,2013,7.299040293924229,4.81957931743396
AFE,2014,7.310415422606254,4.74808797669378
AFE,2015,7.312364000988607,4.67652267089581
AFE,2016,7.3086227446158825,4.61575640708229
AFE,2017,7.308638165214992,4.56991525358056
AFE,2018,7.307997908353046,4.52145351469467
AFE,2019,7.299952086136764,4.47135093640992
AFE,2020,7.243211235085429,4.4129987402204
AFE,2021,7.260280448688831,4.3506907649087
AFE,2022,7.270376484439112,4.28707989151235
AFE,2023,7.264412589671137,4.22386057727533
AFE,2024,7.2671823368564805,4.16404379125111
AFG,2000,5.731132592775109,7.566
AFG,2001,5.624443593897058,7.453
AFG,2002,5.823459932962957,7.32
AFG,2003,5.8466457683621,7.174
AFG,2004,5.824929546003668,7.018
AFG,2005,5.896164756200818,6.858
AFG,2006,5.907425960704261,6.686
AFG,2007,6.018003573244542,6.508
AFG,2008,6.034637254889591,6.392
AFG,2009,6.192016115571962,6.295
AFG,2010,6.296871778787796,6.195
AFG,2011,6.264211232548303,6.094
AFG,2012,6.343755683741355,5.985
AFG,2013,6.364068653933694,5.879
AFG,2014,6.354624348994881,5.77
AFG,2015,6.337833595485375,5.652
AFG,2016,6.334827872548525,5.542
AFG,2017,6.3328702621956765,5.433
AFG,2018,6.315584290000878,5.327
AFG,2019,6.32411078321368,5.238
AFG,2020,6.2687828908525365,5.145
AFG,2021,6.012799957957212,5.039
AFG,2022,5.934009219701311,4.932
AFG,2023,5.935069585324131,4.84
AFG,2024,5.92526249963338,4.761
AFW,1960,7.030360790401842,6.4688817098498
AFW,1961,7.027845783481606,6.47834528656808
AFW,1962,7.043113335161933,6.49227590069647
AFW,1963,7.089428517224362,6.50023025348845
AFW,1964,7.1198737978742015,6.51672386426079
AFW,1965,7.138076420613975,6.5327051585412
AFW,1966,7.10057605979573,6.55639425281808
AFW,1967,6.98431510739262,6.58244683297033
AFW,1968,6.977279099055378,6.60691990766238
AFW,1969,7.093698595776151,6.63318800980981
AFW,1970,7.2292053807114085,6.65554623919536
AFW,1971,7.304046936759218,6.69703640614199
AFW,1972,7.310721548854384,6.73326595744144
AFW,1973,7.323976897863727,6.76390185612439
AFW,1974,7.3925328783973026,6.80205708137987
AFW,1975,7.345436013759706,6.83892285407124
AFW,1976,7.399476923896181,6.85835927188583
AFW,1977,7.4169047939750365,6.89020904701304
AFW,1978,7.369629221059377,6.91603707185669
AFW,1979,7.390403069586169,6.90484508141147
AFW,1980,7.3805955603499855,6.8880454681608
AFW,1981,7.283418599181141,6.87163081121403
AFW,1982,7.221236055716891,6.84683652863612
AFW,1983,7.129139260283163,6.81964522341859
AFW,1984,7.107797954384631,6.77041597848347
AFW,1985,7.132362558543755,6.71811474133429
AFW,1986,7.117538070247668,6.67688780915461
AFW,1987,7.104173896465084,6.630395858326
AFW,1988,7.123210471017319,6.59492362133198
AFW,1989,7.112590916203276,6.56281060334971
AFW,1990,7.140475268179521,6.51750015064568
AFW,1991,7.12516716920478,6.47094560698628
AFW,1992,7.120240945371054,6.41838924330729
AFW,1993,7.079935385815841,6.36289623151705
AFW,1994,7.051057830081502,6.30014297175059
AFW,1995,7.042063275458848,6.23709985741449
AFW,1996,7.059950577566367,6.17219579970824
AFW,1997,7.0756670500631165,6.10431923090921
AFW,1998,7.083625461750189,6.0458287463618
AFW,1999,7.071437713699227,6.02910438779487
AFW,2000,7.081380712871449,6.0233696179763
AFW,2001,7.104543667317399,5.99123024448238
AFW,2002,7.171236495161529,5.95725889861104
AFW,2003,7.1978357930723496,5.92454319845166
AFW,2004,7.247190636268217,5.89643006717178
AFW,2005,7.275165097827111,5.87255288384985
AFW,2006,7.298419747088073,5.84672656274002
AFW,2007,7.323200508006038,5.8102777837122
AFW,2008,7.355136403643788,5.78607830792923
AFW,2009,7.38674356944731,5.75169437925293
AFW,2010,7.426466898900738,5.71344560011985
AFW,2011,7.446278794131101,5.66627507528846
AFW,2012,7.46854110980681,5.59747202018279
AFW,2013,7.500007195556286,5.51615684120548
AFW,2014,7.528144023006615,5.44066731273946
AFW,2015,7.530158866983318,5.34716145019447
AFW,2016,7.505305764609678,5.2294334981165
AFW,2017,7.501940714939774,5.0992555835747
AFW,2018,7.505300102272209,4.96288509692401
AFW,2019,7.513252894329062,4.82945527873639
AFW,2020,7.451502383990212,4.70773888647275
AFW,2021,7.453081580620127,4.63813910802773
AFW,2022,7.4736708679538735,4.56381660302177
AFW,2023,7.485674571113908,4.49819642332456
AFW,2024,7.506630485961907,4.41645027493679
AGO,1980,8.066753603114273,7.459
AGO,1981,7.985331619910696,7.459
AGO,1982,7.948551269889938,7.461
AGO,1983,7.952532589533055,7.462
AGO,1984,7.9737411579414355,7.459
AGO,1985,7.971356102314829,7.451
AGO,1986,7.963759320487775,7.435
AGO,1987,7.969037896932584,7.409
AGO,1988,7.994488066593707,7.373
AGO,1989,7.960758478332761,7.328
AGO,1990,7.891724245565713,7.272
AGO,1991,7.867998475135612,7.208
AGO,1992,7.7751005863334,7.138
AGO,1993,7.468925964072644,7.065
AGO,1994,7.449813804632656,6.99
AGO,1995,7.5561758598837905,6.918
AGO,1996,7.649383268167217,6.851
AGO,1997,7.685646826231217,6.789
AGO,1998,7.698023238773372,6.732
AGO,1999,7.6866508295679195,6.683
AGO,2000,7.683616948912489,6.639
AGO,2001,7.691279364175825,6.601
AGO,2002,7.785296001922814,6.567
AGO,2003,7.784641407850435,6.533
AGO,2004,7.856832265136817,6.499
AGO,2005,7.952754615039615,6.461
AGO,2006,8.027821041497328,6.419
AGO,2007,8.112636667816602,6.372
AGO,2008,8.177289737932542,6.32
AGO,2009,8.159033501405847,6.26
AGO,2010,8.172105595730596,6.194
AGO,2011,8.168534104123705,6.12
AGO,2012,8.211307037072258,6.039
AGO,2013,8.22048307178325,5.953
AGO,2014,8.228661744958945,5.864
AGO,2015,8.200213831159326,5.774
AGO,2016,8.16211592674171,5.686
AGO,2017,8.125061560415029,5.6
AGO,2018,8.08544937424001,5.519
AGO,2019,8.040962119816442,5.442
AGO,2020,7.954106231451704,5.371
AGO,2021,7.933139802670658,5.304
AGO,2022,7.936666292868092,5.209
AGO,2023,7.918975016038248,5.124
AGO,2024,7.936872401436947,5.048
ALB,1980,7.5085071207122365,3.59
ALB,1981,7.5443437349027995,3.468
ALB,1982,7.5522706345644055,3.416
ALB,1983,7.542050565395047,3.319
ALB,1984,7.508416248329848,3.282
ALB,1985,7.5055060643660925,3.214
ALB,1986,7.541014660979032,3.141
ALB,1987,7.5131346360931595,3.106
ALB,1988,7.479965343824573,3.069
ALB,1989,7.546909880232338,3.03
ALB,1990,7.428262536556052,3.014
ALB,1991,7.105756820744654,2.956
ALB,1992,7.037236503226149,2.885
ALB,1993,7.134634949621695,2.811
ALB,1994,7.220535191399161,2.798
ALB,1995,7.351778307346563,2.762
ALB,1996,7.4287904012862755,2.666
ALB,1997,7.310483547549403,2.535
ALB,1998,7.396604424035054,2.425
ALB,1999,7.518502774665193,2.313
ALB,2000,7.596851444585374,2.217
ALB,2001,7.691162885553096,2.141
ALB,2002,7.739406452395294,2.002
ALB,2003,7.795107027260158,2.006
ALB,2004,7.850609121509021,1.889
ALB,2005,7.905762334472726,1.787
ALB,2006,7.970519407319937,1.686
ALB,2007,8.041052263627465,1.633
ALB,2008,8.115515387692694,1.616
ALB,2009,8.148806201724556,1.638
ALB,2010,8.183068952995455,1.653
ALB,2011,8.210095742267674,1.677
ALB,2012,8.2353202979289,1.719
ALB,2013,8.267679934508259,1.741
ALB,2014,8.305266334335276,1.721
ALB,2015,8.342730067120554,1.631
ALB,2016,8.396506123719536,1.555
ALB,2017,8.444241950183459,1.486
ALB,2018,8.495729230969024,1.415
ALB,2019,8.53157654989607,1.395
ALB,2020,8.513309056972297,1.371
ALB,2021,8.614638804836305,1.365
ALB,2022,8.677209655950756,1.355
ALB,2023,8.733019679172903,1.348
ALB,2024,8.787103356010247,1.341
AND,1970,10.669084279570148,2.787
AND,1971,10.643760429942192,2.832
AND,1972,10.653835739439216,2.905
AND,1973,10.662847671527663,2.826
AND,1974,10.654041146215505,2.735
AND,1975,10.598468310282243,2.458
AND,1976,10.57281807114453,2.207
AND,1977,10.54591548007018,2.029
AND,1978,10.50910600537672,1.884
AND,1979,10.462646067189509,1.795
AND,1980,10.442368245017498,1.83
AND,1981,10.403012514979125,1.797
AND,1982,10.373383182303314,1.726
AND,1983,10.345515878682159,1.574
AND,1984,10.32196240134538,1.475
AND,1985,10.308855531520749,1.434
AND,1986,10.298233176559549,1.397
AND,1987,10.311116915904377,1.367
AND,1988,10.324476350314447,1.365
AND,1989,10.347545366838714,1.395
AND,1990,10.346349496021354,1.401
AND,1991,10.296957876037906,1.397
AND,1992,10.245726788495295,1.373
AND,1993,10.185587837017646,1.334
AND,1994,10.188182855455079,1.317
AND,1995,10.226277543451697,1.319
AND,1996,10.270600394223257,1.329
AND,1997,10.34627059292633,1.354
AND,1998,10.367233017377767,1.383
AND,1999,10.402401829270836,1.421
AND,2000,10.437457782912025,1.273
AND,2001,10.5129841670294,1.305
AND,2002,10.547562242236257,1.265
AND,2003,10.587097401000207,1.18
AND,2004,10.597991840637471,1.229
AND,2005,10.60975268683884,1.224
AND,2006,10.629151605479175,1.234
AND,2007,10.616171613559564,1.189
AND,2008,10.539406126392391,1.25
AND,2009,10.48022405560148,1.208
AND,2010,10.498946500133034,1.275
AND,2011,10.535755822986848,1.321
AND,2012,10.497007153700574,1.26
AND,2013,10.482462436222539,1.142
AND,2014,10.526765345966576,1.168
AND,2015,10.562429723012254,1.223
AND,2016,10.598757992350489,1.184
AND,2017,10.580532339238744,1.129
AND,2018,10.577506573182125,1.053
AND,2019,10.58015658699795,1.045
AND,2020,10.4497763557476,1.028
AND,2021,10.516752947863903,1.058
AND,2022,10.591129522521134,1.071
AND,2023,10.602299496229332,1.082
AND,2024,10.62677570784863,1.087
ARB,1966,7.78317438066582,6.97006646898323
ARB,1967,7.820482276053954,6.94757072656492
ARB,1968,7.89413418471121,6.92058834697033
ARB,1969,7.937074710945104,6.88622907990047
ARB,1970,8.114844829340216,6.85324916247493
ARB,1971,8.158531791348626,6.81247936353208
ARB,1972,8.260516083352224,6.76441219938223
ARB,1973,8.355948965215715,6.70933975774271
ARB,1974,8.42630407832879,6.66173747850986
ARB,1975,8.395247389403812,6.61676653259843
ARB,1976,8.497120805314196,6.56932052403797
ARB,1977,8.529590410209922,6.50558714076787
ARB,1978,8.525810897413217,6.43943191179615
ARB,1979,8.591895620685893,6.38534031749251
ARB,1980,8.618172431869933,6.31505967411158
ARB,1981,8.594770158746819,6.22969733689023
ARB,1982,8.50216442819659,6.15238948628116
ARB,1983,8.4323880692293,6.0674616818145
ARB,1984,8.41342912458688,5.95526449260975
ARB,1985,8.374187292885209,5.83765214424102
ARB,1986,8.336034136362684,5.69632046171871
ARB,1987,8.308721933157987,5.5625706977479
ARB,1988,8.313284990294994,5.43363430919222
ARB,1989,8.323771968732768,5.28417325945673
ARB,1990,8.36631503780018,5.15485883194052
ARB,1991,8.33624164575476,5.0127064562784
ARB,1992,8.374346856255041,4.87043694708586
ARB,1993,8.378588558048982,4.72248668278884
ARB,1994,8.384161610009414,4.59348434436688
ARB,1995,8.386561633200277,4.43526942204969
ARB,1996,8.4091731779614,4.29082607782232
ARB,1997,8.438338245706685,4.19151507626844
ARB,1998,8.46074206908052,4.10449389117135
ARB,1999,8.464212482412472,4.0159586665213
ARB,2000,8.50149363620282,3.93474923419248
ARB,2001,8.498461211391467,3.85844968262325
ARB,2002,8.487379091622536,3.78100074910528
ARB,2003,8.505029784243689,3.72725438909958
ARB,2004,8.568744390281264,3.6796507015543
ARB,2005,8.59929699193802,3.6433356042585
ARB,2006,8.636284427214823,3.61922849596914
ARB,2007,8.656378562856249,3.60428476711649
ARB,2008,8.685392389014373,3.58028520655661
ARB,2009,8.667458289267563,3.57118607702881
ARB,2010,8.693784313455573,3.57186073483879
ARB,2011,8.708474564861223,3.56597589031882
ARB,2012,8.738001758837328,3.58216031979128
ARB,2013,8.737817549540756,3.5741271698933
ARB,2014,8.739914847660915,3.56212633472775
ARB,2015,8.74828555931228,3.53244359112271
ARB,2016,8.760210648498736,3.46298807812024
ARB,2017,8.753372813749053,3.42519822145484
ARB,2018,8.761949504437151,3.32426875614683
ARB,2019,8.760472993553092,3.25509307857063
ARB,2020,8.68513080694347,3.20826865698484
ARB,2021,8.713347300718803,3.14558842701715
ARB,2022,8.75800074667171,3.10776674481051
ARB,2023,8.751794939479039,3.08975083762374
ARB,2024,8.750089555624772,3.05741457915216
ARE,1970,10.794277478375788,6.519
ARE,1971,10.949907906398412,6.519
ARE,1972,11.140715850099756,6.502
ARE,1973,11.5842698087328,6.464
ARE,1974,11.605673913481047,6.411
ARE,1975,11.56178408859962,6.353
ARE,1976,11.588548839553255,6.291
ARE,1977,11.64026660699118,6.223
ARE,1978,11.49366445712075,6.151
ARE,1979,11.564138876487641,6.059
ARE,1980,11.670555933667856,5.953
ARE,1981,11.636496350276312,5.814
ARE,1982,11.508223046243037,5.658
ARE,1983,11.402177594992768,5.482
ARE,1984,11.385915018407703,5.303
ARE,1985,11.295701665469064,5.125
ARE,1986,11.070767456212726,4.999
ARE,1987,11.03372820719364,4.883
ARE,1988,10.94110623360589,4.768
ARE,1989,10.995176669878806,4.65
ARE,1990,11.10468034239991,4.506
ARE,1991,11.057706507731929,4.251
ARE,1992,11.038139512750323,4.088
ARE,1993,11.001149236169658,3.819
ARE,1994,11.021195419751878,3.761
ARE,1995,11.04121316596539,3.278
ARE,1996,11.032813657567553,3.06
ARE,1997,11.030290899439864,2.825
ARE,1998,10.957030933408474,2.765
ARE,1999,10.914065587972646,2.793
ARE,2000,10.949742122216009,2.733
ARE,2001,10.899871702862434,2.622
ARE,2002,10.863160170818956,2.541
ARE,2003,10.889661863134863,2.491
ARE,2004,10.926144171931833,2.385
ARE,2005,10.921677288698922,2.232
ARE,2006,10.944293652516773,1.958
ARE,2007,10.859741470695086,1.792
ARE,2008,10.777344452891906,1.516
ARE,2009,10.661302807300565,1.582
ARE,2010,10.653224087262858,1.565
ARE,2011,10.684823981470682,1.539
ARE,2012,10.69100305965656,1.532
ARE,2013,10.699025063159477,1.527
ARE,2014,10.697783860486215,1.483
ARE,2015,10.712423467812927,1.417
ARE,2016,10.718155122745136,1.366
ARE,2017,10.67574670552552,1.35
ARE,2018,10.677703128452555,1.288
ARE,2019,10.679790746411875,1.247
ARE,2020,10.593591767710432,1.289
ARE,2021,10.619762501180276,1.162
ARE,2022,10.641334846598959,1.148
ARE,2023,10.64367520911643,1.2
ARE,2024,10.635985578904108,1.213
ARG,1960,8.908844615725227,3.136
ARG,1961,8.945149525730752,3.12
ARG,1962,8.92002439707366,3.126
ARG,1963,8.849047667653224,3.109
ARG,1964,8.929438582405837,3.075
ARG,1965,9.014270931376185,3.005
ARG,1966,8.992336698096016,2.966
ARG,1967,9.008502553597582,2.982
ARG,1968,9.040300117922431,3.011
ARG,1969,9.117341576098807,3.049
ARG,1970,9.131743225076619,3.085
ARG,1971,9.171039159742756,3.108
ARG,1972,9.171359197672666,3.135
ARG,1973,9.182921135882198,3.17
ARG,1974,9.220334950723299,3.216
ARG,1975,9.203969705754135,3.271
ARG,1976,9.167928418047428,3.317
ARG,1977,9.219135331403521,3.359
ARG,1978,9.15703875646156,3.359
ARG,1979,9.2384035328818,3.339
ARG,1980,9.237546768935978,3.301
ARG,1981,9.16823357268037,3.253
ARG,1982,9.144807719934564,3.204
ARG,1983,9.17136043575739,3.148
ARG,1984,9.171022169334927,3.116
ARG,1985,9.102010869753958,3.066
ARG,1986,9.146171773229526,3.054
ARG,1987,9.157409818683082,3.037
ARG,1988,9.130951619338513,3.046
ARG,1989,9.041378388435033,3.022
ARG,1990,9.001481046574039,3.034
ARG,1991,9.074500394927384,3.012
ARG,1992,9.137036821690298,2.987
ARG,1993,9.202376099770508,2.966
ARG,1994,9.24569716059452,2.935
ARG,1995,9.203729343343023,2.864
ARG,1996,9.244948540627123,2.781
ARG,1997,9.310790784763434,2.706
ARG,1998,9.336814614986345,2.662
ARG,1999,9.290843275402365,2.643
ARG,2000,9.271590714591147,2.591
ARG,2001,9.215521411810418,2.531
ARG,2002,9.089478325218936,2.493
ARG,2003,9.163828464434127,2.451
ARG,2004,9.240136673356535,2.43
ARG,2005,9.314677947324345,2.426
ARG,2006,9.381793005097167,2.4
ARG,2007,9.45812987103844,2.37
ARG,2008,9.487771863276931,2.432
ARG,2009,9.416165091577739,2.4
ARG,2010,9.502050972116228,2.411
ARG,2011,9.54970975869115,2.393
ARG,2012,9.529115900298596,2.304
ARG,2013,9.54295482571449,2.335
ARG,2014,9.507190185666095,2.386
ARG,2015,9.52366288803301,2.35
ARG,2016,9.492951061469718,2.241
ARG,2017,9.511933706412325,2.168
ARG,2018,9.477181411867754,2.067
ARG,2019,9.449860910237419,1.882
ARG,2020,9.340758851642148,1.601
ARG,2021,9.437418665623444,1.585
ARG,2022,9.493775178375971,1.482
ARG,2023,9.472173178879085,1.5
ARG,2024,9.455194584790855,1.504
ARM,1990,7.404901045733176,2.708
ARM,1991,7.2632090170524375,2.643
ARM,1992,6.733646218150828,2.499
ARM,1993,6.675278128894983,2.286
ARM,1994,6.753898110024813,2.084
ARM,1995,6.8377166782020735,2.067
ARM,1996,6.903474404419655,2.06
ARM,1997,6.946090816156673,1.9
ARM,1998,7.028289095283086,1.81
ARM,1999,7.073653897855953,1.534
ARM,2000,7.114131118141311,1.3
ARM,2001,7.208689695141339,1.2
ARM,2002,7.3364188946968705,1.2
ARM,2003,7.472868413519926,1.3
ARM,2004,7.57825934040802,1.4
ARM,2005,7.714272542250184,1.3
ARM,2006,7.844411406664453,1.3
ARM,2007,7.97912431526816,1.4
ARM,2008,8.052402172085555,1.4
ARM,2009,7.9072741735352015,1.5
ARM,2010,7.935974228208692,1.5
ARM,2011,7.9874690677133895,1.5
ARM,2012,8.058250913748191,1.6
ARM,2013,8.09141276658874,1.6
ARM,2014,8.129497033280357,1.7
ARM,2015,8.164052993685441,1.6
ARM,2016,8.170153121527093,1.6
ARM,2017,8.246794167624104,1.6
ARM,2018,8.30098402411806,1.6
ARM,2019,8.376426175164447,1.6
ARM,2020,8.302040238703432,1.7
ARM,2021,8.35815047524684,1.7
ARM,2022,8.474495442334888,1.7
ARM,2023,8.555882049724369,1.9
ARM,2024,8.59013096483468,1.7
ASM,2002,9.476898631851508,3.866
ASM,2003,9.48810352051655,3.91
ASM,2004,9.494882695271539,3.945
ASM,2005,9.494336593483936,3.863
ASM,2006,9.456790717711106,3.685
ASM,2007,9.479780400946739,3.509
ASM,2008,9.457939497679638,3.42
ASM,2009,9.42076802086995,3.359
ASM,2010,9.429179362065932,3.292
ASM,2011,9.435227163433144,3.169
ASM,2012,9.398334702909919,3.043
ASM,2013,9.381920589858035,2.932
ASM,2014,9.40944443402567,2.852
ASM,2015,9.451513235281285,2.78
ASM,2016,9.446619906609893,2.699
ASM,2017,9.386876653262345,2.598
ASM,2018,9.426467558668332,2.494
ASM,2019,9.435403362006983,2.404
ASM,2020,9.487538282677129,2.36
ASM,2021,9.490512702903652,2.327
ASM,2022,9.525814941764272,2.305
ATG,1977,8.709877091316013,2.784
ATG,1978,8.750026489985737,2.573
ATG,1979,8.82404433620026,2.632
ATG,1980,8.898792545227614,2.311
ATG,1981,8.933874169506783,2.166
ATG,1982,8.931184755588045,2.087
ATG,1983,8.981136597740653,2.116
ATG,1984,9.078748876665252,2.038
ATG,1985,9.15690188473463,2.151
ATG,1986,9.270588282138803,2.032
ATG,1987,9.339894080039526,2.067
ATG,1988,9.39577595293731,2.132
ATG,1989,9.451660950208717,2.199
ATG,1990,9.48543283563274,2.249
ATG,1991,9.501890810367946,2.036
ATG,1992,9.497492770149027,2.126
ATG,1993,9.530743214246712,2.036
ATG,1994,9.576403962175949,2.069
ATG,1995,9.51189049478218,2.159
ATG,1996,9.555196501964158,2.266
ATG,1997,9.587975663863485,2.19
ATG,1998,9.615257347291571,2.017
ATG,1999,9.634494637938133,1.956
ATG,2000,9.67790927943493,2.196
ATG,2001,9.616034714934925,2.018
ATG,2002,9.613674564721912,1.94
ATG,2003,9.661666578697853,1.887
ATG,2004,9.707071922516116,1.852
ATG,2005,9.758531918589824,1.832
ATG,2006,9.865767442807254,1.831
ATG,2007,9.941277866872218,1.86
ATG,2008,9.926460946976311,2.042
ATG,2009,9.783954910362805,2.006
ATG,2010,9.688770732908345,1.785
ATG,2011,9.657197495355556,1.746
ATG,2012,9.679680657506735,1.655
ATG,2013,9.664481047365431,1.537
ATG,2014,9.678297220288695,1.526
ATG,2015,9.685184397388992,1.567
ATG,2016,9.719318003225215,1.458
ATG,2017,9.740552815986323,1.485
ATG,2018,9.800466500618446,1.371
ATG,2019,9.826890425274014,1.468
ATG,2020,9.612526392395905,1.569
ATG,2021,9.685625121562634,1.58
ATG,2022,9.761881791535526,1.58
ATG,2023,9.794694412313689,1.578
ATG,2024,9.814906781575601,1.582
AUS,1960,9.901336166949019,3.453
AUS,1961,9.905944604506784,3.54
AUS,1962,9.894424146775684,3.442
AUS,1963,9.935535266180342,3.332
AUS,1964,9.983360740007972,3.146
AUS,1965,10.021820243177352,2.977
AUS,1966,10.022519689099857,2.881
AUS,1967,10.071056923269186,2.848
AUS,1968,10.103111088898498,2.888
AUS,1969,10.15028429088444,2.886
AUS,1970,10.19987242790683,2.859
AUS,1971,10.205299691896482,2.961
AUS,1972,10.22524410533632,2.744
AUS,1973,10.23580442561776,2.491
AUS,1974,10.250737517018326,2.397
AUS,1975,10.251723849516518,2.148
AUS,1976,10.267246313159845,2.06
AUS,1977,10.291273135016716,2.007
AUS,1978,10.28855807071651,1.949
AUS,1979,10.317467920555847,1.907
AUS,1980,10.335172531543154,1.891
AUS,1981,10.352432346246104,1.935
AUS,1982,10.367839405977524,1.929
AUS,1983,10.331644703300814,1.924
AUS,1984,10.364272991445857,1.84
AUS,1985,10.402421434365568,1.923
AUS,1986,10.426886345171196,1.868
AUS,1987,10.436921249821852,1.845
AUS,1988,10.476574907201213,1.831
AUS,1989,10.497702855820949,1.838
AUS,1990,10.518008643857744,1.902
AUS,1991,10.501408696345056,1.849
AUS,1992,10.494534027655119,1.888
AUS,1993,10.52529995451728,1.859
AUS,1994,10.554686302240528,1.842
AUS,1995,10.581713075659758,1.822
AUS,1996,10.60750281561913,1.796
AUS,1997,10.635113954295282,1.778
AUS,1998,10.670854060181092,1.762
AUS,1999,10.708973195529277,1.755
AUS,2000,10.735941714718473,1.756
AUS,2001,10.743213033182606,1.739
AUS,2002,10.770575601674322,1.756
AUS,2003,10.789518298688597,1.748
AUS,2004,10.820150024274179,1.768
AUS,2005,10.839044307362924,1.807
AUS,2006,10.852882106763559,1.908
AUS,2007,10.871826484872285,1.959
AUS,2008,10.887386003649693,1.984
AUS,2009,10.886137537225098,1.971
AUS,2010,10.89244027811907,1.928
AUS,2011,10.902210113689053,1.926
AUS,2012,10.923515516426473,1.92
AUS,2013,10.932502339233968,1.855
AUS,2014,10.94326601733858,1.826
AUS,2015,10.950286434437997,1.814
AUS,2016,10.96185059222698,1.752
AUS,2017,10.96805640614174,1.741
AUS,2018,10.981432847810053,1.74
AUS,2019,10.988360889052197,1.657
AUS,2020,10.974690395163083,1.581
AUS,2021,10.99315219129977,1.7
AUS,2022,11.021909966780772,1.63
AUS,2023,11.03277585891089,1.499
AUS,2024,11.02657098984954,1.481
AUT,1960,9.383851930624045,2.69
AUT,1961,9.432267899966334,2.78
AUT,1962,9.452280987088486,2.8
AUT,1963,9.486406688908996,2.82
AUT,1964,9.539182573165302,2.79
AUT,1965,9.56689513247033,2.7
AUT,1966,9.61477515899048,2.66
AUT,1967,9.636937836150086,2.62
AUT,1968,9.67549719070211,2.58
AUT,1969,9.732911920906634,2.49
